2018.12.24	코요태	우리의 꿈	Re-born Part.2 우리의 꿈	록/메탈	박요한	이원희	내 어린 시절 우연히 들었던 믿지 못할 한마디 이 세상을 다 준다는 매혹적인 얘기 내게 꿈을 심어주었어 말도 안돼 고개 저어도 내 안에 나 나를 보고 속삭여 세상은 꿈꾸는 자의 것이라고 용기를 내 넌 할 수 있어 쉼 없이 흘러가는 시간 이대로 보낼 수는 없잖아 함께 도전하는 거야 너와 나 두 손을 잡고 우리들 모두의 꿈을 모아서 외로움과 두려움이 우릴 힘들게 하여도 결코 피하지 않아 끝없이 펼쳐진 드넓은 바다에 희망이 우리를 부르니까 거센 바람 높은 파도가 우리 앞길 막아서도 결코 두렵지 않아 끝없이 펼쳐진 수많은 시련들 밝은 내일 위한 거야 말도 안돼 고개 저어도 내 안에 나 나를 보고 속삭여 세상은 꿈꾸는 자의 것이라고 용기를 내 넌 할 수 있어 쉼 없이 흘러가는 시간 이대로 보낼 수는 없잖아 함께 도전하는 거야 너와 나 두 손을 잡고 우리들 모두의 꿈을 모아서 외로움과 두려움이 우릴 힘들게 하여도 결코 피하지 않아 끝없이 펼쳐진 드넓은 바다에 희망이 우리를 부르니까 거센 바람 높은 파도가 우리 앞길 막아서도 결코 두렵지 않아 끝없이 펼쳐진 수많은 시련들 밝은 내일 위한 거야 원피스
2003.07.07	플라이 투 더 스카이	Missing You	Missing You	R&B/Soul	박창현	박창현	이젠 그대가 아니라고 해도 아니면 날 까맣게 잊었어도 넌 단지 내게 지난 사랑이라도 Tonight is Just One Night 너를 잃기 전처럼 널 다시 갖고 싶은 내 마음은 왜 그렇게 미련스러운건지 네가 없는 나 인정할 수가 없는 Tonight is Just One Night 너를 잃기 전처럼 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁엔 없어도 이젠 볼수는 없어도 언제나 내 맘엔 똑같은 너인걸 널 다시 갖고 싶은 내 마음은 왜 그렇게 미련스러운건지 네가 없는 날 실감할수가 없는 Tonight is Just One Night 너를 잃기 전처럼 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁엔 없어도 다신 볼수는 없어도 언제나 내 맘엔 똑같은 너인걸 난 기대하잖아 다시 내게 온다고 언제나 내 맘은 니 안에 갇힌걸 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁에 없어도 다신 볼수 없어도 언제나 내 맘은 Because I loving you 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁에 없어도 없어도 난 다신 볼수 없어도 언제나 내 맘엔 똑같은 너인걸 내겐 너만은 똑같은 너인걸
2002.04.26	플라이 투 더 스카이	Sea Of Love	Sea Of Love	R&B/Soul	유영진	유영진	언제나 내 꿈엔 비가 내려 차가운 바람도 불고 있어 널 기다리는 내 삶의 끝 본 것만 같아 어떡해  며칠이 몇 년 같은데 넌 아무렇지 않은지 한번이라도 너를 보여주겠니  For the moon by the sea 네가 떠난 바닷가에 눈물이 마를 때까지 (다 마를 때까지) 사랑한다는 건 오직 기다림뿐이었단 걸(단 걸) 난 왜 몰랐을까 (난 왜 몰랐을까)  이제 난 그만 돌아가려 해 너를 몰랐던 그때 네가 없던 세상 아직은 나에게 내가 전부였던 시절 날 보내 줘  From the bottom of my heart Girl with you , I'll be true 모두 거짓말인걸 (거짓 말야) 맘은 그렇게 먹지만 (맘은 그렇게 먹지만) 절대 너인걸 어떡해(걸 어떻게) 죽어도 못 잊겠어  For the moon by the sea 네가 떠난 바닷가에 눈물이 마를 때까지 (다 마를 때까지) 사랑한다는 건 오직 기다림뿐이었단 걸(단 걸) 난 왜 몰랐을까  널 잊은 채로 나도 살고싶어 하지만 그게 안 돼 아픔만 더해 갈 뿐 너의 사랑은 끝났지만 나의 사랑은 이제 막 시작했어  From the bottom of my heart still i'm falling in love 꿈속에라도 네가(꿈속에서) 돌아와 Kiss해줘(나에게 Kiss 한다면) 약속하지 않아도 돼(않아도 돼) 난 매일 기다릴 테니  For the moon by the sea 네가 떠난 바닷가에 눈물이 마를 때까지 (다 마를 때까지) 사랑한다는 건 오직 기다림뿐이었단 걸(단 걸) 난 왜 몰랐을까  가끔 네 눈에 눈물이 고여 흐른다면 그건 내가 눈물이 말라서 네 눈물 빌린 거야 돌아와 제발 내게  (난 왜 몰랐을까)  For the moon by the sea 네가 떠난 바닷가에 눈물이 마를 때까지 (다 마를 때까지) 사랑한다는 건(사랑해) 오직 기다림뿐이었단 걸(기다림뿐이었어) 난 왜 몰랐을까 (왜 몰랐을까) For the moon by the sea 네가 떠난 바닷가에 눈물이 마를 때까지 (다 마를 때까지) 사랑한다는 건 오직 기다림뿐이었단 걸(oh be my love) 난 왜 몰랐을까(ooh~)  내 꿈엔 비가 이젠 그치길....
2014.05.20	플라이 투 더 스카이	너를 너를 너를	CONTINUUM	R&B/Soul	이상인	이상인	모든걸 주고도 한없이 모자랄 만큼 나의 목숨보다 소중한 그런 너를 너를 너를 너를 널 보내야 하는 오늘이 태어나 처음 두려워 참 바보같아 난 너와나 죽는 날까지 함께 할거라 믿었나봐 그런 너를 너를 너를 너를 널 잃곤 나 혼자서 어떡해 아무것도 해낼 자신이 없어 나의 사랑이 아직 어려서 편하게 너를 보내지 못하나봐 어린애처럼 소리쳐 울며 보채야만 내게 돌아 올수 있겠니 내 가슴속을 다 뒤집어 보여 준다면 까맣게 타 버린 내맘은 아직 너를 너를 너를 너를 널 사랑해 잡을수 있다면 남자답지 못해도 상관없어 나의 사랑이 아직 어려서 편하게 너를 보내지 못하나봐 어린애처럼 소리쳐 울며 보채야만 내게 돌아 올수 있겠니 이렇게 가슴이 무너질 듯이 울려도 갈라진 사랑을 깨물고 이제 보내줄게 나의 사랑이 아직 어려서 편하게 너를 보내지 못하나봐 어른이 돼도 자라지 못한 내 사랑은 네가 없인 단 하루도 살 수가 없어 나의 사랑이 아직 어려서 편하게 너를 보내지 못하나봐 어른이 돼도 자라지 못한 내 사랑은 네가 없인 단 하루도 살 수가 없어 나는 단 하루도 살 수가 없어
2005.05.25	플라이 투 더 스카이	가슴 아파도	패션 70s OST	발라드, 국내드라마	신인수	조은희	오늘 하루도 열두번도 더 내 마음이 다녀오네요 그대가 내게 위험하대도 이젠 멈출 수가 없어요 종일 그려도 매일 있을 그리움 어제처럼 다시 남아서  가슴 아파도 나 이렇게 웃어요 내 눈이 행복한 건 처음이니까 삼킨 눈물에 맘이 짓물러가도 그대라면 난 괜찮아요  외로울수록 눈물날수록 알 수 없는 힘이 생겨요 슬픔에 지치면 미움에 다치면 그댈 잃을지도 몰라요 알고 있나요 내 기다림이 훨씬 삶보다 더 길다는 것을  가슴 아파도 나 이렇게 웃어요 내 눈이 행복한 건 처음이니까 삼킨 눈물에 맘이 짓물러가도 그대라면 난 괜찮아요  두번 다신 그댈 볼 수 없다면 아무것도 못보게 될텐데 눈을 뜨고도 감은 것처럼 어둠 속을 걷게 될 텐데  안고 싶어요 사랑하고 싶어요 내 품이 닳아 없어지는 날까지 남은 소원을 담아 가득 채우니 내겐 단 한사람만 오직 이 한소원만 그대라면 난 감사해요 -
2005.12.20	플라이 투 더 스카이	남자답게	Transition	R&B/Soul	김도훈 (RBW)	조은희	이렇게도 약해 빠진 나라는 걸 내가 이렇게나 겁이 많은 사람인 걸 여태 몰랐어 모르고만 살았어 니가 날 떠나기 전에 매일 너를 사랑하는데 그리워 하는데 가슴을 막아도 쉴 새 없이 눈물이 흘러 태어나 처음 남자답지 못하게 얼음처럼 차가워질 심장인데 결국 이별 앞에 하찮아질 사랑인데 왜 날 원했니 내 안에 왜 살았니 헤아려 볼수록 미워 매일 너를 사랑하는데 그리워 하는데 가슴을 막아도 쉴 새 없이 눈물이 흘러 태어나 처음 남자답지 못하게 못잊어 네가 날 잊어도 나보다 더 소중한 오직 너일 테니까 널 원하고 널 사랑하고 이대로 그대로 널 기다리다가 내 삶이 멈춰도 후횐없어 살아있는 한 괜찮아 니 남자로 살다가니까
2014.09.13	플라이 투 더 스카이	Missing You	Back In Time	발라드	박창현	박창현	이젠 그때가 아니라고 해도 아니면 날 까맣게 잊었어도 넌 단지 내게 지난 사랑이라도 Tonight is Just One Night 너를 잃기 전처럼 널 다시 갖고 싶은 내 마음은 왜 그렇게 미련스러운 건지 네가 없는 나 인정할 수가 없는 Tonight is Just One Night 너를 잃기 전처럼 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁엔 없어도 이젠 볼 수는 없어도 언제나 내 맘엔 똑같은 너인걸 널 다시 갖고 싶은 내 마음은 왜 그렇게 미련스러운 건지 네가 없는 날 실감할 수가 없는 Tonight is Just One Night 너를 잃기 전처럼 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁엔 없어도 다신 볼 수는 없어도 언제나 내 맘엔 똑같은 너인걸 난 기대하잖아 다시 내게 온다고 언제나 내 맘은 니 안에 갇힌 걸 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁에 없어도 다신 볼 수 없어도 언제나 내 맘은 Because I loving you 한번만 내 맘을 들어줘 Every day Every night I am Missing you 내 곁에 없어도 다신 볼 수 없어도 언제나 내 맘엔 똑같은 너인 걸 내겐 너만은 똑같은 너인 걸
1999.12.14	플라이 투 더 스카이	Day By Day	Fly To The Sky	R&B/Soul	지국현	지국현	오늘 하루 어땠나요 괜찮았나요 어제는 너무 늦어서 전활 할 수 없었죠 괜시리 수화길 들었다 또 놨다 그렇게 밤을 지새웠어요 조금 우습죠 당신 하루 생활이 난 궁금했어요 잠잘 땐 나처럼 베갤 끌어안고 자는지 가끔은 잠에서 깨보면 TV만 외로이 홀로 켜져 있는지 별거 아닌데 나는 궁금했어요 당신이 좋아지는 거겠죠 그런데 난 이 말을 하기가 Oh baby 힘이 든 건지 아님 용기가 없어서 자꾸만 피하는지 사랑해요 아니 모자라지요 내 안에 사랑 보여 줄 수 있는 날 기다려요 아주 천천히 많이 꺼내 들고서 앞에 서 있을 그 날 손을 뻗어 당신께 난 갔어요 꿈인 줄 알았지만 멈출 수는 없었지요 내 몸에서 느껴지는 떨림을 도저히 멈출 수가 없어요 난 당신께 솔직히 내 맘을 털어놔요 사랑해요 아니 모자라지요 내 안의 사랑 보여 줄 수 있는 날 기다려요 아주 천천히 많이 꺼내 들고서 앞에 서 있을 그 날 Day by day 나보다 더 소중한 I still long for your love day by day
2005.12.20	플라이 투 더 스카이	피 (避)	Transition	R&B/Soul	박창현	박창현	멈출 수가 없어요 그댈 사랑하는 건 마치 내 삶이 있기 전에 이미 정해졌던 운명같은 것 끝날 줄을 몰라요 그댈 그리워하는 맘은 지워도 또 지워도 사라지지 않는 흉터 같아서 내 눈을 가리고 그대를 못 보게 내 입을 막고서 그댈 못 부르게 그래도 안되면 나의 가슴을 그래도 안되면 나의 마음을 아무것도 못 느끼게 아무것도 못 원하게 하죠 그대 보고 싶으면 얘기하고 싶으면 안돼 아무리 원해봐도 나의 마음만 아프기 때문에 내 눈을 가리고 그대를 못 보게 내 입을 막고서 그댈 못 부르게 그래도 안되면 나의 가슴을 그래도 안되면 나의 마음을 아무것도 못 느끼게 아무것도 못 원하게 하죠 그댄 날 잊으면 안돼요 oh 우리 사랑이 모두 지워져 버리면 살 수가 없어 나 그대를 잊고 살면서 그대를 잊지 못하죠 Oh I can feel you I always feel you babe 나의 마음을 아무것도 못 느끼게 아무것도 못 원하게 해줘
2004.11.05	플라이 투 더 스카이	그대는 모르죠 (Good-bye)	중력 (Gravity)	R&B/Soul	Jamie Jones	홍지유	얘기하지 말아요 미소만 주고 가요 세상 가장 슬픈 말 듣지 않아도 이젠 알아요 꿈결같은 사랑 거둬들일때가 내게도 찾아오네요 아픔을 알게 되겠죠  나는 오직 그대뿐이죠 내안에 이미 그대만 살아요 우린 오늘까지겠지만 이 마음만은 가지고 가세요 Good-bye    아무일도 아닌듯 그대가 먼저 뒤돌아가요 혼자서 남아 감당할 아쉬움은 내 몫인걸요 시간속 깊이 그대 손길 담긴 소중한 추억을 묻으면 조금은 흐려지겠죠  그대 떠나고 난 빈자리 내 눈물들로 채워야 하지만 우리 사랑했던 그만큼 난 그댈위해 행복을 빌어요 Good-bye  내게 슬픔 주러 다가온 이별을 난 준비 못했죠    가지 말라고 되뇌는 나를 그대는 모르나요  나는 오직 그대뿐이죠 내안엔 이미 그대만 살아요 우린 오늘까지겠지만 이 마음만은 가지고 가세요 Good-bye  그대 떠나고 난 빈자리 내 눈물들로 채워야 하지만 우리 사랑했던 그만큼 난 그댈 위해 행복을 빌어요 Good-bye
2004.11.05	플라이 투 더 스카이	중력 (Gravity)	중력 (Gravity)	R&B/Soul	박창현	박창현	그 어디에 있다 해도 완전히 날 지웠어도 너를 향한 이 마음은 내 몸이 의식하지 못해도 너를 향해 가고 있어 그 아무리 멀어지려 애를 써도 널 다시 꿈속으로 보낼 때면 그토록 따스했던 니 모습 내 안에 그대로 남아서 날 바라본 그 눈빛과 나를 향해 웃어줬던 그 순간을 잊지 못해 이렇게 너의 주위를 마치 별들처럼 돌고 있어 지겹게 널 그리워해 누구도 나에게 다가올 수 없을 만큼 나에게 너는 피할 수 없는 중력과 같은 존재인걸 넌 눈을 감아서 나의 하늘이 되고 그 하늘 속에 갇혀 버린 나는 그 모든 사랑이 이 자리에 남아 너를 향해 멈춰져 버린걸 조금만 더 멀어지길 나에게서 지워지길 그 모든 게 잊혀지길 어느새 너를 그리워하는 나에게 주문을 걸어 널 향하는 이 마음은 언제까지 너에게 빗겨 갈 것 같지 않아 언젠간 마음 먹었던 나의 너를 향한 그 다짐처럼 넌 눈을 감아서 나의 하늘이 되고 그 하늘 속에 갇혀버린 나는 그 모든 사랑이 이 자리에 남아 너를 향해 멈춰져 버린걸 그대여 그곳은 사랑할 수 있나요 그 안에 내 마음 담아줄 수 있나요 그럼 그 맘을 내게 맘을 줘요 내게 맘을 줘요 그대의 눈을 떠봐요 넌 눈을 감아서 나의 하늘이 되고 아무리 내 맘을 다그쳐 봐도 내 모든 사랑이 이 자리에 남아 한없이 널 기억하고 있는데 I love you
2001.01.18	A4	용서해줄래	Princess Of The Wind	댄스	이희성	서동원	용서해줄래 너를 보낸 나를 용서해줄래 나의 손을 잡아줘 너의 가슴 속 날 기억해줘 나 죽는 날까지 비가 왔어 유치하지만 널 보내는 나에겐 슬픈 서글픈 끝으로 남았어 웃겨 이러는 내가 웃겨 내가 비웃던 다른 친구들 역시 이런 나 어리다 비웃지 그럼 그들을 이제 이해할 수 있는 내가 민망해 한편으론 속상해 지난 날을 회상도 해 키스조차 없는 나에겐 그대 흠 생각해보면 많은 일들이 있었어 니가 떠나려한 건 처음이 아냐 그때마다 잡던 그때마다 울던 내게 다시 이럴 수 없을거라 했던 자신있어 하던 내게 이젠 할 말 없이 슬퍼지쳐 널 잊으려 함에 지쳐 자꾸 내가 싫어 또 다시 너를 접어 용서해줄래 너를 보낸 나를 용서해줄래 나의 손을 잡아줘 너의 가슴 속 날 기억해줘 나 죽는 날까지 언제부터인지 넌 알 수 없는 찬바람이 돌고 그 바람에 나는 다시 이별이란 멍이 나의 가슴 속에 돌고 울고 불고 매일밤 뒤척이며 잠을 설쳐대고 내 생각에 없던 니가 이젠 슬픔으로 적셔 나를 적셔 니가 내게 뭐가 모자람이 이렇듯 큰 아픔으로 자리 잡혀 이제 끝났어 너에 작은 손짓 하나에도 뭐라해도 말로는 표현할 수 없을만큼 그만큼 두근거리던 가슴 졸이던 그런 기억이 있었지 언제까지나 한사람에 사랑으로 아무것도 그 어떤 것도 내겐 중요하지 않아 너를 위한 배려 너에 대한 사랑 너로인한 상처가 깊어가는 만큼 힘든 일도 많아 용서해줄래 너를 보낸 나를 용서해줄래 나의 손을 잡아줘 너의 가슴 속 날 기억해줘 나 죽는 날까지 바라보던 너의 눈빛 그 까맣게 빛나던 검은 머리결 날 부르던 너의 붉은 입술 그 음성 그 작은 기억 하나까지 내게는 소중했어 사랑했던 마음은 이젠 없어 너는 갔어 너 없이 사는 내겐 아무런 의미 없어 이젠 나 그래 나 너 없이 살아가야 해 버뎌내야 해 눈물 흘러내려 닦아줄 니가 없어 슬픈 눈이 날 거울에 비쳐 니가 없어 나의 허전한 미소 니가 내게 내가 내게 너와 나에 기억 흘러 너너너너 내게 이럴 순 없어 슬픈 눈물을 삼켜 피피피피 흘러 너의 기억 날 때 까지 용서해줄래 너를 보낸 나를 용서해줄래 나의 손을 잡아줘 너의 가슴 속 날 기억해줘 나 죽는 날까지 용서해줄래 너를 보낸 나를 용서해줄래 나의 손을 잡아줘 너의 가슴 속 날 기억해줘 나 죽는 날까지
2001	A4	Chance	Miracles`s Happen	댄스	Koji	조은희 (Joni)	지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널 위해 내 맘을 감춰가며 사랑을 바라봤지 아픔인 걸 상처인 걸 알면서도 떠날 수 없는 걸 그가 널 떠났다는 사실을 난 오늘 알게 됐어 울던 니 모습 드디어 기횔 찾게 돼 아직 왜 넌 모르니 니 곁에 내가 머문 이율 얼마나 너를 꿈꿔왔는지 부디 용서해줘 니 슬픔을 기다려온 날 이젠 내 가슴에 기대도 돼 모두 널 내게 맡겨도 돼 내 품에 와 chance chance chance 더 이상 혼자 울지마 널 놓지 않아 take your time 이별로 큰 걸 얻게 될거야 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히 자 지워버려 아팠던 기억따윈 없게 사랑조차 없게 깨끗이 가져가 버려 추억마저 다 내게 맡겨버려 now don't lose your chance 놓치지 않겠어 영원히 변치 않겠어 이젠 내가 너의 운명인 걸 허락해야 해 나를 다시 살게 한 건 바로 너 하나란 걸 믿어야 해 지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널 위해 지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히
2001.01.18	A4	Chance	Princess Of The Wind	댄스	NULL	NULL	지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널 위해 내 맘을 감춰가며 사랑을 바라봤지 아픔인 걸 상처인 걸 알면서도 떠날 수 없는 걸 그가 널 떠났다는 사실을 난 오늘 알게 됐어 울던 니 모습 드디어 기횔 찾게 돼 아직 왜 넌 모르니 니 곁에 내가 머문 이율 얼마나 너를 꿈꿔왔는지 부디 용서해줘 니 슬픔을 기다려온 날 이젠 내 가슴에 기대도 돼 모두 널 내게 맡겨도 돼 내 품에 와 chance chance chance 더 이상 혼자 울지마 널 놓지 않아 take your time 이별로 큰 걸 얻게 될거야 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히 자 지워버려 아팠던 기억따윈 없게 사랑조차 없게 깨끗이 가져가 버려 추억마저 다 내게 맡겨버려 now don't lose your chance 놓치지 않겠어 영원히 변치 않겠어 이젠 내가 너의 운명인 걸 허락해야 해 나를 다시 살게 한 건 바로 너 하나란 걸 믿어야 해 지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널 위해 지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히
2001	A4	Chance(10)	Miracles`s Happen	댄스	Koji	조은희 (Joni)	지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널 위해 내 맘을 감춰가며 사랑을 바라봤지 아픔인 걸 상처인 걸 알면서도 떠날 수 없는 걸 그가 널 떠났다는 사실을 난 오늘 알게 됐어 울던 니 모습 드디어 기횔 찾게 돼 아직 왜 넌 모르니 니 곁에 내가 머문 이율 얼마나 너를 꿈꿔왔는지 말할게 내가 하는 사랑에 빠진 널 지켜봐야했던 감춰온 나의 눈물 까지도 부디 용서해줘 니 슬픔을 기다려온 날 이젠 내 가슴에 기대도 돼 모두 널 내게 맡겨도 돼 내 품에 와 chance chance chance 더 이상 혼자 울지마 널 놓지 않아 take your time 이별로 큰 걸 얻게 될거야 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히 자 지워버려 아팠던 기억따윈 없게 사랑조차 없게 깨끗이 가져가 버려 추억마저 다 내게 맡겨버려 now don't lose your chance but how 놓치지 않겠어 영원히 변치 않겠어 아무 걱정 하지마 널 위해 준비했던사랑 널 품에 안기에도 충분해 괜찮아 슬픔없는 곳에서 우리의 미랠 만들꺼야 나보다 너를 아껴줄꺼야 이젠 내가 너의 운명인 걸 허락해야 해 나를 다시 살게 한 건 바로 너 하나란 걸 믿어야 해 지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널 위해 지금 뿐야 chance chance chance 겁내지 말고 다가가 그녀를 잡아 catch my love 솔직한 맘을 보여줘 제발 남자답게 show your heart 더 늦기전에 고백해 오직 널 사랑해 내 전불 다 바치겠어 널위해 내 품에 와 chance chance chance 더 이상 혼자 울지마 널 놓지 않아 take your time 이별로 큰걸 얻게 될거야 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히 내 품에 와 chance chance chance 더 이상 혼자 울지마 널 놓지 않아 take your time 이별로 큰걸 얻게 될거야 날 바라봐 eyes of fire 함께 할 세상 끝까지 항상 처음처럼 지금처럼 지켜줄게 영원히
2001.01.18	A4	사랑때문에	Princess Of The Wind	댄스	김형석	김형석	난 바본지 몰라 도대체 왜이리 뒤죽박죽야 가끔씩 난 자존심 많던 옛날이 생각 나 괜히 쑥쓰러 하지만 oh my god 이젠 틀려 내 몸이 내 맘이 따로 움직여 모든건 너 때문일거야 하지만 이상해 너무 행복해 너와는 마지막이라 생각은 해본 적이 없어 초라해진 내가 나도 왜 좋은지 기쁜지 나도 나를 몰라 쉽게 쉽게 무너져 내 맘이 내 몸이 너의 곁에 가고 난 뒤 쉽게 쉽게 변해 가 모든게 너에게 맞춰가 이렇게 one twe three 내가 뭘해 너 없이 나혼자 내가 뭘하겠어 이대로 나 사랑한다면 하늘에 저 별도 다 네게 줄께 가슴이 뛰어와 예쁜 네 눈빛만 마주친대도 이제는 말할께 너만을 사랑해 사랑해 네게 보여줄께 쉽게 쉽게 무너져 내 맘이 내 몸이 너의 곁에 가고 난 뒤 쉽게 쉽게 변해 가 모든게 너에게 맞춰가 이렇게 버려버려 널 버려 내게로 와 너를 열어 네게 보여줘 너의 모든 걸 이제 이리저리 불만가득 너 정도면 되는 너에게는 과분한 존재일지 몰라 버려버려 널 버려 내게로 와 너를 열어 네게 보여줘 너의 모든 걸 오늘밤 내게로 와 그리 그리 그렇게 우리 둘만의 dance all night 쉽게 쉽게 무너져 내 맘이 내 몸이 너의 곁에 가고 난 뒤 쉽게 쉽게 변해 가 모든게 너에게 맞춰가 이렇게
2001	A4	추억	Miracles`s Happen	댄스	신명호	Unknown	작년이맘 그대는 나를 떠나갔죠 너무도 사랑했던 당신이기에 난 맘이 아파 오네요 추억이 떠오르네요 아직 그댄 없네요 꿈을 꾸는 듯하죠 이 햇살 따스했던 우리사랑 속에 우린 행복했죠 그댄 떠나갔죠 왜 갔나요 하염없는 후회 속에 그댄 기억 저 멀리 잊혀가네요 서서히 저 멀리 이젠 멀어지는 그대가 나는 꿈이라고 생각해봐도 돌아서는 그대 모습이 그만해 부담스럽다는 그 말 그대 떠나버린 텅 빈 거리를 나는 바보같이 기다리지만 그댄 어딜 보는지 그대 안에 빛 바랜 편지들만이 우리 빈자릴 채우고 있죠 우리 함께 한 모든 시간이 너무 힘겨웠다면 말하지 그랬나요 슬픈 표정 지워요 자 이제는 울지 말아요 힘들겠지만 웃고있을께 나 그대를 보내며 너무 닮지 못해 힘이 든다고 너는 바보같이 울고있기에 그대 이젠 보낼께 눈물 함께 잊어요 나는 괜찮아 추억 속에만 기억하면 돼 우리 함께 한 모든 시간이 너무 힘겨웠다면 말하지 그랬나요 슬픈 표정 지워요 자 이제는 울지 말아요 힘들겠지만 웃고있을께 나 그대를 보내며
2001.01.18	A4	1588-7179	Princess Of The Wind	댄스	이윤상	A4	what what got some pain and niggaz in the game game still the same bring it on like 1 2 on the mic real tight can you come come and be real and don't bite what what got some pain and niggaz in the game game still the same bring it on like 1 2 on the mic real tight can you come come and be real and don't bite Watch a move what watch a move 눈을 뜨면보이는건 현실이란 이름의 악몽 학교 가는 길 생각하지 날 반길 수많은 고통 마치 도살장에 끌려가는 돼지처럼 uh 1교시가 시작되고 전쟁은 시작되고 두려움 속에 승산은 없네 반항은 곧 배로 되 갚지 손을 내밀어도 도와줄 사람 하나 없지 어떤 말로 또 나를 씹을까 같지 않은 말로 또 날 바보로 만드나 분노의 내 눈빛에 뭔가 날아 왔지 start you Rap check it out 1 2 3 what what what you're the one in the dark and sneezing eh chew 칼날이 널 찌른 비웃음 baby bebe 넌 주저앉아 버렸네 baby bebe 넌 주저앉아 버렸네 차갑게 날 외면하는 시선들 언제나 습관처럼 날 무시하지 that's you 하지만 난 널 원망하지 않아 조금씩 달라지는 나를 볼 수 있겠지 lala lala lalah hey you hey you hey yo hey yeah lala lala lalah to the jack ho MC's lala lala lalah hey yo hey yo hey yo hey yeah lala lala lalah Man you ain't even ready MC's Watch me now Ha what what what What MC's Is you ready What what what What 희망이란 무엇인가 아마 내겐 존재할 수 없는 단어다 너는 아는가 Ha you cho ken promise you broken taking no respect little faggot mess you with bad habits Ah you see the P's the MC's on the roof top he's a friend of niggaz claiming to be got to suck you my lungs ba ba ba ba ba can't fade away cause it's on you son yeah yeah It's the sick G you know the hype what hype brother in the light hardcore artificial in the game and many More it's the fame the Plays the game what you feel a little pain 계속되는 아픔을 얼마나 참아야해 눈물저편 어딘가엔 존재하고 있을 나의 꿈을 포기 할 수 없어 그렇게 할 수 있어 넌 이겨낼 수 있어 차갑게 날 외면하는 시선들 언제나 습관처럼 날 무시하지 that's you 하지만 난 널 원망하지 않아 조금씩 달라지는 나를 볼 수 있겠지 lala lala lalah hey you hey you hey yo hey yeah lala lala lalah to the jack ho MC's lala lala lalah hey yo hey yo hey yo hey yeah lala lala lalah Man you ain't even ready what what got some pain and niggaz in the game game still the same bring it on like 1 2 on the mic real tight can you come come and be real and don't bite what what got some pain and niggaz in the game game still the same bring it on like 1 2 on the mic real tight can you come come and be real and don't bite
