2000	쥬얼리	Forever	댄스	['아쉬운', '달달한']
2000	쥬얼리	날 믿어요	댄스	['파워풀한', '아쉬운', '달달한']
2000	쥬얼리	Happy End	댄스	['달달한']
2000	디베이스	사랑한다는 것	발라드	['달달한']
2000	디베이스	그대로	발라드	['행복한', '아쉬운', '달달한']
2000	디베이스	모든것을 너에게	댄스	['아쉬운', '달달한']
2000	디베이스	원	댄스	['달달한']
2000	디베이스	Good Life	댄스	['이별', '행복한', '아쉬운', '달달한', '조용한', '추임새많은']
2000	디베이스	후회	댄스	['행복한', '아쉬운', '달달한']
2000	디베이스	I`ll Tell U	댄스	['행복한', '아쉬운', '활기찬', '조용한']
2000	디베이스	상처	댄스	['이별', '행복한', '영어', '아쉬운', '달달한']
2000	디베이스	샤인	댄스	['이별', '행복한', '영어', '아쉬운', '활기찬', '달달한']
2000	디베이스	Cowboy	댄스	['아쉬운', '달달한']
2000	파파야	이제	발라드	['달달한']
2000	파파야	사랑의 속삭임	발라드	['달달한']
2000	파파야	Broken	댄스	['달달한']
2000	파파야	아찔	댄스	['이별', '파워풀한', '활기찬', '달달한']
2000	파파야	사랑만들기	댄스	['이별', '달달한']
2000	파파야	Don`t Move	댄스	['이별', '영어', '달달한']
2000	파파야	배반	댄스	['달달한']
2000	파파야	참	댄스	['이별', '달달한']
2000	파파야	스무살	댄스	['달달한']
2000	파파야	Passion Of Love	댄스	['이별', '행복한', '파워풀한', '아쉬운', '달달한']
2000	파파야	Violet	댄스	['달달한']
2000	파파야	사랑만들기	댄스	['이별', '달달한']
2000	에스지	Erazer	댄스	['달달한']
2000	에스지	누구야	댄스	['달달한']
2000	플래티넘	돌아와줘	댄스	['행복한', '아쉬운', '달달한']
2000	투야	천사의 눈물	발라드	['달달한']
2000	투야	I`ll Be There	발라드	['행복한', '아쉬운', '달달한']
2000	투야	가	댄스	['행복한', '달달한']
2000	투야	봐	댄스	['이별', '영어', '달달한']
2000	투야	Run Away	댄스	['행복한', '달달한']
2000	투야	Touch	댄스	['이별', '행복한', '아쉬운', '달달한']
2000	투야	그렇게 넌	댄스	['달달한']
2000	투야	Crazy	댄스	['아쉬운', '달달한']
2000	투야	Summer Love	댄스	['달달한']
2000	투야	Myself	댄스	['달달한']
2000	투야	한번만	댄스	['달달한']
2000	케이팝	연인	발라드	['달달한']
2000	케이팝	그림자	댄스	['활기찬', '달달한', '추임새많은']
2000	케이팝	Game	댄스	['이별', '달달한']
2000	케이팝	0.5	댄스	['이별', '행복한', '달달한', '조용한', '추임새많은']
2000	케이팝	The Pain	댄스	['달달한']
2000	케이팝	시나브로	댄스	['행복한', '아쉬운', '달달한']
2000	케이팝	Comedy	댄스	['행복한', '영어', '달달한']
2000	케이팝	Smile Again	댄스	['아쉬운', '달달한']
2000	케이팝	Only You	댄스	['달달한']
2000	케이팝	도플갱어	댄스	['달달한']
2000	케이팝	소름	댄스	['달달한']
2000	케이팝	케세라세라	댄스	['아쉬운', '달달한', '조용한', '추임새많은']
2000	케이팝	Love Hacker	댄스	['달달한']
2000	파파야	Smile Smile	댄스	['아쉬운', '달달한']
2000	보이스코	어떻게	댄스	['달달한']
2000	보이스코	하루만	댄스	['행복한', '아쉬운', '달달한']
2000	보이스코	두근두근	댄스	['이별', '행복한', '아쉬운', '달달한']
2000	보이스코	왔어	댄스	['이별', '달달한']
2000	보이스코	깻잎소녀	댄스	['이별', '아쉬운', '달달한', '조용한', '추임새많은']
2000	보이스코	Show Me Love	댄스	['달달한']
2000	보이스코	두근 두근	댄스	['이별', '행복한', '아쉬운', '달달한']
2000	보이스코	하루만 (Remix)	댄스	['행복한', '아쉬운', '달달한']
2000	JTL	A Better Day	랩/힙합	['이별', '영어', '달달한', '추임새많은']
2000	JTL	놀아나는 아이들	랩/힙합	['달달한', '추임새많은']
2000	JTL	Just Say Goodbye	랩/힙합	['달달한']
2000	JTL	Enter The Dragon	랩/힙합	['아쉬운', '달달한', '조용한']
2000	JTL	Mistake	랩/힙합	['달달한']
2000	JTL	Really Want U	랩/힙합	['달달한']
2000	JTL	Hard For Me	랩/힙합	['아쉬운', '달달한', '추임새많은']
2000	JTL	From Fan	랩/힙합	['달달한']
2000	JTL	My Lecon	랩/힙합	['이별', '파워풀한', '아쉬운', '달달한', '추임새많은']
2000	JTL	Bow Wow	랩/힙합	['파워풀한', '영어', '아쉬운', '달달한', '추임새많은']
2000	밀크	Sad Letter	발라드	['달달한']
2000	밀크	Wish	발라드	['영어', '아쉬운', '달달한', '조용한']
2000	밀크	Crystal	댄스	['파워풀한', '아쉬운', '달달한']
2000	밀크	Come To Me	댄스	['이별', '행복한', '아쉬운', '활기찬', '달달한']
2000	밀크	무조건적인 사랑	댄스	['파워풀한', '달달한', '조용한']
2000	밀크	All My Love For You	댄스	['행복한', '아쉬운', '달달한']
2000	밀크	I Want You	댄스	['아쉬운', '달달한', '추임새많은']
2000	밀크	Secret	댄스	['행복한', '활기찬', '달달한', '조용한']
2000	밀크	Reason	댄스	['행복한', '달달한']
2000	밀크	She Never...	댄스	['달달한']
2000	밀크	Stay With Me	댄스	['이별', '아쉬운', '달달한']
2000	밀크	Good Time	댄스	['이별', '행복한', '영어', '아쉬운', '활기찬', '달달한', '조용한']
2000	쥬얼리	하늘같은 사랑	발라드, 댄스	['달달한']
2000	블랙 비트	Intro (Can`t You Feel)	발라드	['이별', '행복한', '파워풀한', '영어', '아쉬운', '활기찬', '달달한', '조용한', '추임새많은']
2000	블랙 비트	The Fan	발라드	['이별', '행복한', '활기찬', '달달한', '조용한']
