release	artist	title	genre	lyric	thema
20090721	브라운 아이드 걸스	중독	댄스	"사랑에 갇혀 다쳐 미쳐가 그대가 고마워서 그대를 사랑해서 그대를 떠나 보낸다 Oh yeah 니가 너무나 싫어 니가 너무나 미워 사랑이라 말한다 Yo yo yo 힘들게 보냈어 멈출 줄 모르는 추잡한 네 욕망에 끌려 다니기만 했어 가까스로 너를 잊으려 했던 나의 노력 한 순간 무너져 난 완전히 무력 왜 너 왜 자꾸만 난 너의 노예처럼 그런 건데 얼마나 더 내가 비참해지길 원하니 니 앞에서 아무것도 할 수 없는 난 뭐라니 I want you 이기적인 그 말 I love you 잔인했던 그 말 I need you 야속했던 그 말 I do ""nt"" need your love 그토록 사랑했던 니가 그토록 다정했던 니가 다시 또 나를 부르네 제발 uh 미쳐버리겠어 떠나가 다시 돌아와 Oh 제발 uh 돌아버리겠어 날 제발 답답해 답답해 To heart 이제 그만해 To last night 다시 넌 내게 돌아와 So wake up 오늘도 나의 옆이야 And I see you uh please do ""nt"" do 누군갈 만나야 돼 아무나 만나야 돼 이대론 살수가 없어 no yeah 어떻게 잊었는데 다시 또 나를 안는 너를 허락하려 해 떠난 넌 돌아오고 또 나는 받아주고 했어 It ""s"" all messed up 난 미쳐버리겠어 잊으려 애써 do ""nt"" wan na be your toy 이제 더는 됐어 제발 놔줘 날 boy 니 kiss는 됐어 니 마음도 pass 하지만 니가 원하면 응하는 내 맘 guess 이 길고도 긴 인연은 끝나지 않아 Let me go please baby Cause I Ca ""nt"" live these days I want you 이기적인 그 말 I love you 잔인했던 그 말 I need you 야속했던 그 말 I do ""nt"" need your love 그토록 사랑했던 니가 그토록 다정했던 니가 다시 또 나를 부르네 제발 uh 미쳐버리겠어 떠나가 다시 돌아와 Oh 제발 uh 돌아버리겠어 날 제발 답답해 답답해 To heart 이제 그만해 To last night 다시 넌 내게 돌아와 So wake up 오늘도 나의 옆이야 And I see you uh please do ""nt"" do Yeah Ha Uhuh What u gon na do Ha Toxic To Heart yo To last night u huh So wake up I ""m"" the Godfather df K pop And I see you I AM IS 답답해 답답해 이제 그만해 To last night 다시 넌 내게 들어와 so wake up 오늘도 나의 옆이야 and I see you 제발 uh 미쳐버리겠어 떠나가 다시 돌아와 Oh 제발 uh 돌아버리겠어 날 제발 답답해 답답해 To heart 이제 그만해 To last night 다시 넌 내게 돌아와 So wake up 오늘도 나의 옆이야 And I see you uh please do ""nt"" do"	['파워풀한', '이별', '댄스', '원하는', '신나는']
20090721	브라운 아이드 걸스	Candy Man	댄스	"캔디처럼 달콤한 숨이 멈출듯한 미소 몇번씩 몇번씩 무너지는거야 대체 fantastic한 매너와 Humorous한 그센스 몇번씩 몇번씩 넘어가는거야 대체 왜 날 똑똑 두드리지만 너의 타입의 남자는 싫어 싫어 난 모든 걸 갖고 나면 다시 떠나가 너란 거를 너무 알아 난 똑같은 Starting 똑같은 Story 달콤한 서글서글한 허나 독이 되고 만 little little lie yeah 너의 주무기는 dollar dollar bill yo 꿀같은 말 나는 달디 달아 싫어 나에겐 절대 통할리 없네라고 믿었건만 어느새 너만을 쫓네 너의 앞에서 무릎 꿇은 울고 지쳐간 여자들은 아무렴 어때 이미 난 OK 네게 빠져 네가 뭐를 하건 다 좋은데 캔디처럼 달콤한 숨이 멈출듯한 미소 몇번씩 몇번씩 무너지는거야 대체 fantastic한 매너와 Humorous한 그센스 몇번씩 몇번씩 넘어가는거야 대체 왜 watch out little girl 혹시나 하지 말길 바래 watch out little girl 역시 울지나 않기를 바래 watch out little boy 너도 당해 주길 바래 watch out little boy 울린 만큼 울길 바래 늘 같은 알리바이로 대체 몇명까지 관리하고 있니 넌 콜렉션 취미처럼 어쩜 모든게 그렇게도 간단하니 넌 로맨틱 Starting 비극적 Story 처음부터 마지막까지 모두 물거품이 되는 little little lie 캔디처럼 달콤한 숨이 멈출듯한 미소 몇번씩 몇번씩 무너지는거야 대체 fantastic한 매너와 Humorous한 그센스 몇번씩 몇번씩 넘어가는거야 대체 왜 네가 네가 오라가라마라하면 그리 하이고 네 밀고당기는 그 스킬에 눈물 흘리고 또 이러지 말아야지란 헛된 말이고 난 다시 다음 날이면 네게 휘둘리고 you ""re"" so hot you ""re"" so fine you ""re"" so sweet and you ""re"" so mean 너도 똑같이 한번 당해보기를 바래 C A N D Y and Man yo Lolipop 여기저기도 pop pop 터지네 pop 여기저기서 pop pop Lolipop 여기저기도 pop pop 터지네 pop 여기저기서 pop pop Lolipop 여기저기도 pop pop 터지네 pop 여기저기서 pop pop Lolipop 여기저기도 pop pop 터지네 pop 여기저기서 pop pop Do ""nt"" trust his little little lie 캔디처럼 달콤한 숨이 멈출듯한 미소 몇번씩 몇번씩 무너지는거야 대체 fantastic한 매너와 Humorous한 그센스 몇번씩 몇번씩 넘어가는거야 대체 왜"	['분위기좋은', '파워풀한', 'pop', '이별', '댄스', '원하는', '신나는']
20090721	브라운 아이드 걸스	이상한 일	댄스	좀 재미없어도 참고봤어요 당신이 좋아하는 영화니까 좀 어려워도 읽고있어요 당신이 골라준 책이니까 이상해요 참 신기한 일이죠 어제까지의 난 그냥 사라진건가요 당신이 무얼 좋아할까 하루종일 난 그것만 생각하고 있죠 너와 함께라면은 어디라도 좋아 푸르른 하늘 위로 날아볼까 너와 스르르르 솜사탕 사탕 녹아내려가 이 세상을 난 난 너와 다른 점이 많지만 난 난 너가 좋은걸 사랑은 빗물을 타고 스르르르르르르 사랑은 스르르르르 참 재미있는데 어찌하나요 당신은 그저 그런가봐 참 슬픈데도 울지않아요 당신은 하품만 하네요 이상해요 아 그렇지 않나요 닮은 구석이 요만큼도 없는 우린데 자꾸만 신경이 쓰여요 궁금해져요 당신을 더 알고 싶어요 내 가슴에 꽂힌 이 화살이 보이나요 네 그렇지 않나요 닮은 구석이 요만큼도 없는 우린데 자꾸만 신경이 쓰여요 궁금해져요 당신을 더 알고싶어요 참 신기한 일이죠 어제까지의 난 그냥 사라진건가요 당신이 무얼 좋아할까 하루종일 난 그것만 생각하고 있죠	['원하는', '신나는']
20090721	브라운 아이드 걸스	못 가	댄스	왜 그래요 내가 그리 보기싫은가요 흔한 눈길조차 주질않네요 어떻게든 피하기만 하려드네요 정말 그렇게도 싫은건가요 하지만 못 가 이대로 못 가 어떻게 그대 내가 사랑했는데 절대로 못 가 여기서 끝내는 건 아냐 물러설 수가 없어 아직 너무 사랑해 그대가 날 떠나려 하면 할수록 내 사랑은 더욱 더 커져만 가요 그대도 날 영원히 놓지 못해요 구차해보여도 돼 이렇게 보낼순 없어 hey baby I just dont know why you try to lead me 무심히 떠나려고해 눈물이 또 나려고해 내 가슴이 지우지 못한 상처를 주려해 네가 나를 떠나면 어떻게 살아 죽을것 같아 난 진심이야 봐 나의 모든 자존심들을 버리고 또 난 너를 못 놔 넌 절대 못 가 죽어도 못 가 이대론 못 가 얼마나 그댈 내가 사랑하는데 절대로 못 가 여기서 끝내는 건 아냐 물러설 수가 없어 아직 너무 사랑해 그대가 날 떠나려 하면 할수록 내 사랑은 더욱 더 커져만 가요 그대도 날 영원히 놓지 못해요 구차해보여도 돼 이렇게 보낼 순 없어 제발 가지 말아요 그대밖에 없어요 아무리 미워해도 아무리 싫어해도 사랑해요 날 두고 가지말아요 내 마음은 그대만 향해 있어요 그대도 날 다시는 놓지 못해요 바보같아도 돼요 그대 없인 못사니까 떠나지마 절대 못 가	['신나는', '이별']
20090721	브라운 아이드 걸스	여자가 있어도	댄스	니가 여자가 있어도 좋아 여자가 있어도 좋아 누가 있어도 좋아 너에겐 한사람 내가 아니라해도 고장난 내 심장속엔 너밖에는 못사니까 어리석은 내맘을 알면서도 어쩔수가 없잖아 가슴이 미쳤나봐 니가 난 좋아 정말 니가 난 좋아 그래 그래 니가 니가 여자가 있어도 좋아 바보같지만 너밖에 몰라 정말 너밖에 난 몰라 괜찮아 아파도 사랑할거야 따스한 햇빛이 비춰 눈부신 그대가 있죠 그대 그 미소와 함께하고 싶어 그대곁에 그 누가 있다해도 모자란 내 머리가 또 쉽게 말을 듣지않아 혼자 만든 사랑을 알면서도 멈출 수가 없잖아 가슴이 미쳤나봐 니가 난 좋아 정말 니가 난 좋아 그래 그래 니가 니가 여자가 있어도 좋아 바보같지만 너밖에 몰라 정말 너밖에 난 몰라 괜찮아 아파도 사랑할거야 가지말라 해봐도 안된다고 하면서도 멍청한 내 가슴이 다시 너를 불러 소리도 없이 작게 널 불러 나를 봐 달라고 다시한번 더 불러 널 사랑한다고 하루는 울다가 그 다음날 웃다가 내 심장은 남아나질 않아 이 맘이 같지는 않아도 사랑이 끝나진 않아요 한번만 안아줄 순 없나요 들리지 않는 그말 너를 사랑해 정말 너만 사랑해 그래 그래 니가 니가 여자가 있어도 좋아 바보같지만 너밖엔 몰라 정말 너밖엔 난 몰라 괜찮아 아파도 사랑할거야	['원하는', '신나는']
20090721	브라운 아이드 걸스	DJ Cloud Translates L.O.V.E (Cloud Remix)	댄스	넌 아직 잘 모를 거야 내 맘이 어떤지 넌 아직 잘 모를 거야 내 맘이 어떤지 넌 아직 잘 모를 거야 내 맘이 어떤지 넌 아직 잘 모를 거야 내 맘이 어떤지 아이 아이 아이 그러지 말고 얘기를 해봐 늦기 전에 말을 해봐 아이 그러지 말고 얘기를 해봐 늦기 전에 말을 해봐 아이 아이	['추임새많은', '분위기좋은', '파워풀한', 'pop', '이별', '설레는', '댄스', '원하는', '신나는']
20090721	브라운 아이드 걸스	Haihm Translates Second (Haihm Rebuild)	댄스	Yeah baby you just blew out the chance to get the idea This is the bomb track you know what Im sayin The hottest track Chorus I cant take another lover I could not forget you never 이젠 너 아니면 안 되는 날 알잖아 내겐 너 하나뿐인데 uh 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 Rap 처음엔 친구였어 풋풋한 동갑내기 좋은 친구였어 넌 차분하고 무뚝뚝했지 그런 네가 마치 하늘의 밝은 태양처럼 웃던 때 주위가 환해 보였네 내 마음 속 그대 자리는 점점 커져 feel the love 우리는 점점 가까워져 그대의 왼손 네 번째 손가락에서 반짝이던 그 반지도 아무 장애 못돼 우리에겐 첨부터 그녈 알고 시작했지만 시간이 지날수록 네게 집착하는 나 알고 있지만 나 참아 봤지만 yeah 다신 널 보내긴 싫어 온종일 네 전화만 기다리다가 어느새 그녀에게 전활 걸고 있는 난 너의 목소리 듣게 될까 봐 yeah 숨조차 쉴 수가 없어 Chorus I cant take another lover I could not forget you never 이젠 너 아니면 안 되는 날 알잖아 내겐 너 하나뿐인데 uh 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 혹시나 그녀 얘길 네가 할까 봐 전보다 너뿐이란 말을 자주 하는 나 이렇게라도 어떻게라도 yeah 네 사랑 지키고 싶어 Chorus 반복 Rap 세상 모든 사람 날 욕해도 세상의 모든 걸 다 잃는대도 그래도 I will be okay 내 가슴에 깊게 패인 너 없이는 난 insane wan na be your love 오직 네 존재만이 이젠 내가 살아가는 이유 내가 부족해도 내 곁에만 있어 그대 날 떠나지 말아줘wanna be your love 나의 몸과 맘 깊숙이 널 원해 Please dont you make me cry I need you here by myside 나는 할 수 없단 말야 할 수 없단 말야 너를 줄 수 없단 말야줄 수 없단 말야 더는 네가 없인 살 수 없는 나잖아 내겐 너 하나뿐인데 uh 이런 나를 욕한대도 할 수 없는 걸 다신 날 혼자 두진 마 I cant take another lover 난 정말 할 수가 없어 I could not forget you never 너를 줄 수 없단 말야 yeah 이젠 너 아니면 안 되는 날 알잖아 baby youll never know wan na be your girl 나는 이미 다른 사랑 할 수 없는 걸 내 곁을 떠나지 말아 I cant take another lover	['어두운', '댄스', '원하는', '신나는']
20090721	브라운 아이드 걸스	East4A translates You (East4A Soulsome Mix)	댄스	Yeah Yeah Yeah Yeah 그대는 내게 바람과 같네 돌아와 Baby You 어딜 보니 내가 여기있는데 You 나를 사랑한다고 말해줘 You 오늘 밤도 니 옆은 내꺼야 You 어딜 보니 내가 여기있는데 You 나를 사랑한다고 말해줘 You 오늘 밤도 니 옆은 내꺼야 Feeling me now Feeling me now baby Feeling me now Feeling me now 모르겠니 모르겠니 Baby 아아아아아 아아아아아 그에게 기대하는 습관은 버려두자 허황된 꿈들 가득 품은들 시간이 지나갈수록 너의 손해 뭔들 못하겠어 만약 그가 니께 된다면 애타겠어 지금 내가 이 상황 너라면 너도 사실 알지 그가 원한건 나지 아까운 시간 체력 낭비 이젠 Good Bye지 You 어딜 보니 내가 여기있는데 You 나를 사랑한다고 말해줘 You 오늘 밤도 니 옆은 내꺼야 그대는 내게 돌아와 Baby Feeling me now Feeling me now baby Feeling me now Feeling me now 모르겠니 모르겠니 Baby 아아아아아 아아아아아 나를 보며 나만 보며 묘한 미소짓는 저 얼굴을 아직도 넌 모르겠니 Baby 아아아아아 아아아아아 안타까워 그를 보는 너를 보면 Like a fire 이글거려 너의 눈에 네게 눈에 맘에 몸에 너의 몸에 눈에 맘에 하지만 그의 팔에 안겨 미소지은건 나네 미안하지만 내가 정리해줄께 맘이 아파도 속이 쓰려도 그는 내 남자야 미안하지만 다 말을 하자면 어젯밤에도 오늘밤에도 함께 한건 나야 Feeling me now Feeling me now baby Feeling me now Feeling me now 모르겠니 모르겠니 Baby 아아아아아 아아아아아 나를 보며 나만 보며 묘한 미소짓는 저 얼굴을 아직도 넌 모르겠니 Baby 아아아아아 아아아아아 You 어딜 보니 내가 여기있는데 You 나를 사랑한다고 말해줘 You 오늘 밤도 니 옆은 내꺼야 You 어딜 보니 내가 여기있는데 You 나를 사랑한다고 말해줘 You 오늘 밤도 니 옆은 내꺼야 Yeah Yeah Yeah Yeah 그대는 내게 바람과 같네 돌아와 Baby Yeah Yeah Yeah Yeah 그대는 내게 바람과 같네 돌아와 Baby	['이별', '원하는', '신나는']
20090721	브라운 아이드 걸스	Hitchhiker Translates 어쩌다 (Hitchhiker (Jinu) Dynamic Mix)	댄스	"어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 이거 참 이럴줄은 몰랐어 너 때문에 눈물 쏙 뺀 여자들 너를 바라보다 아차 싶었어 그런 나를 부르면 Oh My Honey 너무 멋진 멋진 그대 널 바라보면 어질어질해 너무 나쁜 나쁜 그대 다 모르는 척 웃고만 있네 어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 끝이 뻔히 보이는 게임이야 그래도 난 어쩔수가 없잖아 하루 하루 고민 고민 해봐도 나만 보고 말해줘 Oh My Darling 너무 멋진 멋진 그대 날 바라볼 땐 아찔 아찔해 너무 바쁜 바쁜 그대 하루라도 더 보고 싶은데 어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 내가 널 더 좋아하지만 Yon do ""nt"" be nasty 미치겠어 나의 마음이 커커커커 커져가네 난 워워워워 워쩌까예 오로지 그대에게 반했죠 사랑한다고 내게 말해줘 아무렇지 않은 척 해도 네게는 다 보이겠지 난 유명했어 까칠 도도 이런 내가 변해 너로 인해 고로 나를 도로 돌려놔줘 나를 봐줘 Red Alert 너와 있으면 왜 이럴까 심장이 멎어 어쩌다 어쩌다 어쩌다 널 사랑하게 됐는지 내가 왜 이꼴이 됐는지 어쩌다 어쩌다 어쩌다 내 맘 다 타버렸는지 내가 이런 바보였는지 그렇게 넌 태어났는지 내 맘을 다 뺏어갔는지 내 눈 앞에 나타났는지 생각나게 만들었는지 널 사랑하게 됐는지 내가 왜 이꼴이 됐는지 내 맘 다 타버렸는지 내가 이런 바보였는지"	['어두운', '원하는', '신나는']
20090721	브라운 아이드 걸스	Saintbinary Translates Hold The Line (Saintbinary Sweet Purple Remix)	댄스	New music for summer 2 double O 6 most wanted writers both industry in the street listener listen up its BEG cho pd on a new hit IS bebe with 조pd we want it all bebe 첨에는 여자는 여자답게 남자라면 리드해 남자답게 삼팔선을 긋는 건 여자들의 선택 넘 어려워 give it to me 선은 넘어 가라고 그어졌고 룰은 깨어지기 위해 만들어졌어 그걸 가르쳐야 아니 밀고 넘어지는 줄다리기 걱정 마 아무나 못 넘봐 십 분만 주면 바람 피우는 저 여잔 거리가 멀거든 i think i love you u must love me babe 너무 오래 끌면 졸릴지 몰라 너무 빠르면 나 놀랄지 몰라 진정 날 아낀다면 그 맘을 담아 내게 보여줘 너무 오래 끌면 졸릴지 몰라 차라리 좀 빠른 게 더 낫겠어 진정 사랑 한다면 그 사랑을 모두 다 쏟아줘 그녀는 얄미운 나비 검은 고양이 진도 좀 나가려면 노노노노노 그녀는 나의 바비 난 고추 잠자리 너와 나 단 둘이서 행복한 party 그러나 장담 못해 오 난 못해 실패하면 그냥 장난 ok 이건 도박 그 시작과 끝이 넘 불분명해 칼을 빼면 무라도 썰어야지 남자답다는 게 사실 뭐가 별거니 벽에 부딪히면 물러서는 것이 남자다운 거니 선은 넘어가라고 그어졌고 룰은 깨어지기 위해 존재해 꼭 가르쳐야 아니 밀고 넘어지는 줄다리기 걱정 마 아무나 못 넘봐 십 분만 주면 바람 피우는 저 여잔 거리가 멀거든 i think i love you u must love me babe 너무 오래 끌면 졸릴지 몰라 너무 빠르면 난 놀랄지 몰라 진정 날 아낀다면 그 맘을 담아 내게 보여줘 너무 오래 끌면 졸릴지 몰라 차라리 좀 빠른 게 더 낫겠어 진정 사랑 한다면 그 사랑을 모두 다 쏟아줘 너무 오래 끌면 졸릴지 몰라 너무 빠르면 나 놀랄지 몰라 진정 날 아낀다면 그 맘을 담아 내게 보여줘 너무 오래 끌면 졸릴지 몰라 차라리 좀 빠른 게 더 낫겠어 진정 사랑 한다면 그 사랑을 모두 다 쏟아줘 I want you 알아 늑대들의 말 I need you 그건 늑대들의 말 I love you 그런 입에 발린 말들은 너무 쉽게 보는 거야 여자들의 맘 I want you 알아 늑대들의 말 I need you 그건 늑대들의 말 I love you 그런 입에 발린 말들은 너무 쉽게 보는 거야 여자들의 맘 날 얻기를 원한다면 좀 더 보여줘	['신나는', '이별']
20090721	브라운 아이드 걸스	Junjaman Translates My Style (Junjaman Wet Dream Remix)	댄스	어느 별에서 왔니 내 맘 가지러 왔니 나만 알아보게 살짜쿵 니 맘 열 순 없니 어떤 여잘 좋아하는지 네눈에 난 안 차는지 까탈스런 날 한 인기하는 날 반하게 한 너잖아 My style 너는 완벽한 나의 왕자님 My style 내 이상형이야 완전히 왠만한 남자는 맘에 차지도 않았던 난데 My style 헌데 난 벌써 너의 노예 보고 또 볼수록 내 스타일이야 딱 내 스타일이야 말투 성격 얼굴까지 My Style You makes me fall in love with you 어느 별에서 왔니 내 맘 가지러 왔니 나만 알아보게 살짜쿵 니 맘 열순 없니 You got me xoxo 어느 별에서 왔니 내 맘 속에 왜 왔니 왜 이러니 My Darling 날 꼭 애태워야 하니 정말 애인 따윈 없겠지 바람둥이완 멀겠지 별자린 뭘까 잠버릇은 뭘까 모든게 난 궁금해 My style 넌 적당히 무심하지 My style 말할 때도 툭툭 내뱉듯이 하지 나에게 관심이 없나 하면 그건 또 아니라니까 뭔가 이런 매력덩이 넌 까칠하지 그런 성격마저 넌 내 스타일이야 딱 내 스타일이야 미워할래도 못해 난 You makes me fall in love with you 어느 별에서 왔니 내 맘 가지러 왔니 나만 알아보게 살짜쿵 니 맘 열순 없니 어느 별에서 왔니 내 맘속에 왜 왔니 왜 이러니 My Darling 날 꼭 애태워야 하니 어느 별에서 왔니 내 맘 가지러 왔니 나만 알아보게 살짜쿵 니 맘 열순 없니 어느 별에서 왔니 내 맘 가지러 왔니 나만 알아보게 살짜쿵 니 맘 열순 없니 어느 별에서 왔니 내 맘속에 왜 왔니 왜 이러니 My Darling 날 꼭 애태워야 하니	['분위기좋은', '원하는', '신나는']
20090721	브라운 아이드 걸스	Fraktal Translates Oasis (Fraktal Desert Is Land Mix)	댄스	오직 그대만 나의 곁에 있어주면 돼 날 안고 하늘위로 오직 그대만 나의 곁에 있어주면 돼 날 안고 하늘위로 이 밤은 천국보다 아름다운 걸 날 안고 하늘위로 이 밤은 천국보다 아름다운 걸 넌 나의 바다야 날 안고 하늘위로 오직 그대만 나의 곁에 있어주면 돼 날 안고 하늘위로 이 밤은 천국보다 아름다운 걸 날 안고 하늘위로 이 밤은 천국보다 아름다운 걸	['신나는']
20090723	트랙스	운명	발라드	세상 어떤 말도 부족한 사람 오늘 나를 살게 하는 사람 내가 웃는 이유 주는 사람 그 사람이 그리워 아픈 눈물로만 그리는 사람 그래도 지울 수 없는 사람 원하고 원해도 바라고 바래도 바라볼 수 밖에 없는 사람 모두 버릴거야 다 버릴거야 널 기억하는 가슴까지도 잊을거야 다 잊어줄거야 사랑할수록 아픈 사람 끝내 붙잡을 수 없었던 사람 차마 사랑할 수 없는 사람 나의 가지말란 한마디에 가지않을 너지만 목이 메이도록 너를 삼키고 무너진 가슴에 너를 묻고 감추고 감춰도 지우고 지워도 눈물 될 수 밖에 없는 사람 모두 버릴거야 다 버릴거야 널 기억하는 가슴까지도 잊을거야 다 잊어줄거야 사랑할수록 아픈 사람 아파 우는 건 나 나 하나면 돼 저 태양마저 삼킨다해도 너 아니면 안되는 내 사랑 다신 놓지않아 모두 버릴거야 다 버릴거야 널 기억하는 가슴까지도 잊을거야 다 잊어줄거야 사랑할수록 난 사랑할수록 아픈 사람	['신나는']
20090723	트랙스	목소리	발라드	아직 정리하지 못했어 나 아직은 너만 사랑하니까 슬픈 사랑의 큰 눈물이라 혼자서 여기저기 걸어봐 모르겠어 정말 떠난 이유 왜 나를 떠나가려했는지 안녕이란 인사 너무 슬프잖아 이렇게 떠나가려하지마 울려퍼져 빠빠빠 온통 귓가엔 그 목소리뿐 자꾸 맴돌아 귓가에 맴돌아 속삭이듯 나를 부르지만 울려퍼져 빠빠빠 온통 귓가엔 그 목소리뿐 자꾸 맴돌아 귓가에 맴돌아 속삭이듯 나를 부르지만 울려퍼져 아직 준비하지 못했어 나 혼자서 해맬지 모르지만 내안에 숨쉬는 너라는 사람 지킬게 믿어주면돼잖아 들리잖아 내 안 가슴안에 애타게 니 이름만 부르는 안녕이란 인사 너무 슬프잖아 이렇게 떠나가려 하지마 울려퍼져 빠빠빠 온통 귓가엔 그 목소리뿐 자꾸 맴돌아 귓가에 맴돌아 속삭이듯 나를 부르지만 울려퍼져 빠빠빠 온통 귓가엔 그 목소리뿐 자꾸 맴돌아 귓가에 맴돌아 속삭이듯 나를 부르지만 울려퍼져	['잔잔한', '원하는']
20090723	애프터 스쿨	아몰레드 (Amoled)	댄스	"빛나지 그 누구보다 더 밝게 더욱 빛나지 그 누가 발하는 빛보다 더 진하지 비교 조차 할 수가 없어 Shining like sunshine 내 강렬한 선명함에 눈이 부실지 몰라 어두운 눈동자가 활짝 열릴지 몰라 난 스스로 빛나는 girl Just bling like silver and gold Vivid like rainbow AMOLED AMOLE MOLE MOLE AMOLED 난 너무 예뻐 AMOLED AMOLE MOLE MOLE AMOLED AMOLED AMOLED AMOLED I ""m"" so fly boy AMOLED AMOLED AMOLED Let ""s"" roll Play ball I ""m"" shining star 어디서든 환히 빛나 Shining star 눈이 부시도록 빛나 머리에서 발끝까지 별처럼 빛나지 Bling Bling 그대의 AMOLED 난 도도해 또 똑똑해 화려해 빛나는 해 볼수록 빠져드는 난 좀 해 보는 사람마다 전부 날 좋데 절대 따라올 수 없어 cuz 난 자체발광 I ""m"" sorry 나 땜에 눈이 부시겠지 넌 필요하겠지 내 강렬한 선명함에 눈이 부실지 몰라 어두운 눈동자가 활짝 열릴지 몰라 난 스스로 빛나는 girl Just bling like silver and gold Vivid like rainbow AMOLED AMOLE MOLE MOLE AMOLED 난 너무 예뻐 AMOLED AMOLE MOLE MOLE AMOLED so so attractive 밝게 빛나는 눈 난 so so so attractive 반짝이는 입술 난 so so attractive 너무 완벽한 나 난 so so so attractive 난 뭔가 다른 걸 AMOLED AMOLE MOLE MOLE AMOLED 난 너무 예뻐 AMOLED AMOLE MOLE MOLE A A A MO MO MO MO 난 너의 AMOLED AMOLED AMOLED AMOLED I ""m"" so fly boy AMOLED AMOLED AMOLED Let ""s"" roll Play ball"	['추임새많은', '분위기좋은', 'pop', '이별', '신나는']
20090723	애프터 스쿨	아몰레드 (Amoled) (MR)	댄스	"빛나지 그 누구보다 더 밝게 더욱 빛나지 그 누가 발하는 빛보다 더 진하지 비교 조차 할 수가 없어 Shining like sunshine 내 강렬한 선명함에 눈이 부실지 몰라 어두운 눈동자가 활짝 열릴지 몰라 난 스스로 빛나는 girl Just bling like silver and gold Vivid like rainbow AMOLED AMOLE MOLE MOLE AMOLED 난 너무 예뻐 AMOLED AMOLE MOLE MOLE AMOLED AMOLED AMOLED AMOLED I ""m"" so fly boy AMOLED AMOLED AMOLED Let ""s"" roll Play ball I ""m"" shining star 어디서든 환히 빛나 Shining star 눈이 부시도록 빛나 머리에서 발끝까지 별처럼 빛나지 Bling Bling 그대의 AMOLED 난 도도해 또 똑똑해 화려해 빛나는 해 볼수록 빠져드는 난 좀 해 보는 사람마다 전부 날 좋데 절대 따라올 수 없어 cuz 난 자체발광 I ""m"" sorry 나 땜에 눈이 부시겠지 넌 필요하겠지 내 강렬한 선명함에 눈이 부실지 몰라 어두운 눈동자가 활짝 열릴지 몰라 난 스스로 빛나는 girl Just bling like silver and gold Vivid like rainbow AMOLED AMOLE MOLE MOLE AMOLED 난 너무 예뻐 AMOLED AMOLE MOLE MOLE AMOLED so so attractive 밝게 빛나는 눈 난 so so so attractive 반짝이는 입술 난 so so attractive 너무 완벽한 나 난 so so so attractive 난 뭔가 다른 걸 AMOLED AMOLE MOLE MOLE AMOLED 난 너무 예뻐 AMOLED AMOLE MOLE MOLE A A A MO MO MO MO 난 너의 AMOLED AMOLED AMOLED AMOLED I ""m"" so fly boy AMOLED AMOLED AMOLED Let ""s"" roll Play ball"	['추임새많은', '분위기좋은', 'pop', '이별', '신나는']
20090727	티아라	거짓말 (Ballad Ver.)	발라드	너 아니면 난 안돼 안돼 너 아니면 정말 싫은데 왜 자꾸 날 떠밀어 왜 내 손을 놓으려 해 어쩌다 이렇게 된 건지 어쩌다 이런건지 이럼 안되는데 안될거 아는데 널 보낼 자신이 없어 사랑한단 거짓말 보고싶을거란 네 거짓말 다시 돌아온단 네 거짓말 모두 다 거짓말이야 지켜준단 거짓말 나 없이 못산단 네 거짓말 이렇게 떠날거면서 날 버릴거면서 왜 내게 약속했니 그깟 자존심이 뭐라고 떠나는 널 붙잡아보지도 않았어 그깟 자존심이 뭐라고 쿨한척 날 잊고 떠나라고 말했어 그래 그깟 자존심이 뭐라고 내 맘에 없는 말들만 다 쏙뽑아서 내뱉었어 하나부터 열까지 그래 처음부터 끝까지 네가 미워서 원래 그런 사람이였니 차갑게 떠난 사람 너 정말 못됐어 너 정말 나빴어 날 이렇게 울려놓고 사랑한단 거짓말 보고싶을거란 네 거짓말 다시 돌아온단 네 거짓말 모두 다 거짓말이야 지켜준단 거짓말 나 없이 못산단 네 거짓말 이렇게 떠날거면서 날 버릴거면서 왜 내게 약속했니 떠나가란 거짓말 돌아보지말란 네 거짓말 다시 찾지말란 네 거짓말 모두 다 거짓말이야 나 잊으란 거짓말 우린 다 끝났단 네 거짓말 아무리 생각해봐도 너 없이는 안돼 다시 내게 돌아와 매일밤 이를 꽉 깨물어 차갑게 나를 내쳐버린 네가 미워 근데 웃기는 건 정말 웃기는 건 널 미워하는 마음보다 그리움이 더 커 하루 이틀 며칠 밤이 지나도 널 잊겠다고 억지로 우겨봐도 미련한 나 널 지우는게 힘들어 오늘도 네가 없는 하루는 길어	['원하는', '신나는']
