1997	터보	Good Bye Yesterday	male	댄스	2	이승호	주영훈	더 터보 컴퍼니	나나나 나 나나나나나나 나나나 나 나나나나나나 나나나 나 나나나나나나 나 나 나나 나 나나나나나 항상 사랑이라 생각하지도 않았고 나도 모르게 생긴 기다림이었어 니가 잠시 다녀갔던 그 자리가 이젠 너무 허전한 느낌 뿐이었던 거야 아마 너무 많은 사랑을 해봐서 섣불리 널 잡기 싫었나봐 너의 나는 모습을 바라보다가 널 아주 멀리 날아 보낸 것 같아 그랬나봐 너를 사랑했나봐 이제와 혼자 남을줄은 정말로 난 몰랐었어 사랑인걸 너는 너무나 작고 예뻤지 항상 자유롭게 날아다니길 원했었지 가끔 나를 찾아왔다 다시 떠나가는 너를 아쉬움속에 기다렸지 니가 졸업을 하던 겨울날 너에 기다림이 너무 길어져 찾아갔지 너의 안부 묻는 내게 너는 얘기했지 어떤 남자와 결혼을 한다고 그랬나봐 너를 사랑했나봐 처음이야 이런 비참한 기분 이제와 혼자 남을줄은 정말로 난 몰랐었어 사랑인걸 언제까지나 어린 니 모습 항상 변치 않고 그대로이길 바랬나봐 가끔 지쳐 내게 와선 괜히 보채다가 기대어 잠든 널 기다렸나봐 그랬나봐 너를 사랑했나봐 처음이야 이런 비참한 기분 이제와 혼자 남을줄은 정말로 난 몰랐었어 사랑인걸 나나나 나 나나나나나나 나나나 나 나나나나나나 나나나 나 나나나나나나 나 나 나나 나 나나나나나
19950701	터보	선택	male	댄스	11	한진우	주영훈	더 터보 컴퍼니	달라질게 없어 우린 헤어짐이 나을거야 하지만 이미 초라한 내 모습이 싫어 무엇일까 나는 네게 그저 친구일 뿐 이었어 나에게 남아 있는 건 또 다른 아쉬움 그래 우연히 카페에서 널 봤어 낯익은 얼굴이 낯설지가 않아 따가웠던 시선에서 무엇인가 통하는 것 같아 얘길 했어 너의 취미 혈액형 내 스타일과 사는 동네까지 집 전화번호 삐삐 번호와 내 맘까지 다 매일매일 만났지 그렇지만 너는 진실한 적 없어 이젠 알 것 같아 너와 나는 너무도 아무 의미없는 시간 속을 지나왔어 달라질게 없어 우린 헤어짐이 나을거야 하지만 이미 초라한 내 모습이 싫어 무엇일까 나는 네게 그저 친구일 뿐 이었어 나에게 남아 있는 건 또 다른 아쉬움 음악이 있는 내방 한 구석에 놓여있는 너의 사진 아마 지난 여름이었을 거야 너와 내가 다정했던 때가 하지만 지금 난 혼자 넌 내 곁에 없어 널 보고싶어 전화하고 싶지만 이젠 참아야만해 매일매일 만났지 그렇지만 너는 진실한 적 없어 이젠 알 것 같아 너와 나는 너무도 아무의미 없는 시간속을 지나왔어 달라질게 없어 우린 헤어짐이 나을거야 하지만 이미 초라한 내 모습이 싫어 무엇일까 나는 네게 그저 친구일 뿐이었어 나에게 남아 있는건 또 다른 아쉬움
19960801	터보	생일 축하곡 (Acid House Remix)	male	댄스	0	NULL	NULL	더 터보 컴퍼니	Happy Happy birthday Happy Happy birthday birthday Party birthday Party Happy Happy birthday Happy Happy birthday Happy birthday to you Happy birthday to you Happy birthday to you Happy birthday to you Happy birthday to my friend Happy birthday to you Happy birthday to you Happy birthday to you Happy birthday to my friend Happy birthday to you Happy birthday to you Happy birthday to you Happy birthday to my friend Happy birthday to you Happy birthday to you Happy birthday to you Happy birthday to my friend Happy birthday to you
1997	터보	금지된 장난	male	댄스	0	이승호	윤일상	더 터보 컴퍼니	넌 나의 친구였지 이젠 너를 버린 거야 너의 여자친구조차 내가 뺏어 버렸었던 거야 아니 이럴 수가 있느냐고 말도 되지 않는 얘기라고 내 얘길 한번 들어본다면 잘했다고 할걸 어느날 너의 여자 내게 도와 달라고 울며 찾아온 거야 요즘 니가 분명히 달라진게 바람난 것 같다고 이러다 너를 잃을 것만 같은 불안에 어쩔줄 몰라하는 그녀 모습 세상을 끝낼 것만 같아 보였어 위험했던 그녀의 부탁을 차마 난 냉정하게 거절하지 못했어 너를 위해 금지된 장난 저질러 버렸어 니가 보라고 우린 마치 사랑하는 연인처럼 하고 다녔어 우연인 듯이 니가 있는 곳은 어디든지 찾아간 거야 그녀 곁에서 애인처럼 함께 있는 날 보게 된다면 예전처럼 그녀의 사랑으로 돌아올 테니 맨날 맨날 니가 있는 곳이라면 늘 애인처럼 우린 함께 다녔었지 눈 뒤집히는 장면 연출하기 위해서 더 다정스러운 척 했었지 날이 가도 너의 반응은 없었던 거야 오히려 너희 둘은 점점 멀어져만 갔는데 어느 날이었던가 넌 내게 전화해서는 마른 하늘에 날벼락 같은 소릴한 거야 까무러칠 얘길 넌 한 거야 미쳤어 니 여자를 내게 부탁한다며 그녀 곁에 내 모습 보니 잘된 것 같다고 처음부터 넌 그녀에게 사랑이란 느낌 따윈 없었던 거야 그런 너에게 이별없는 사랑 기대하고 믿었던 그녀 지금까지도 어떻게든 너를 다시 찾으려 하지만 이젠 내가 그녀를 지킬 거야 내 사랑으로 맨날 맨날 니가 남긴 상처땜에 난 내 모든걸 그녀에게 바쳐버릴 거야 더이상 가슴 저린 상처 없는 사랑 난 만들어서 그녀에게 바쳐버릴 거야
19981101	터보	애인이 생겼어요	male	댄스	1	이승호	윤일상	더 터보 컴퍼니	Yeah My Found My True Love This Is The Story 왜 너만 보면 가슴이 콩닥콩닥 거릴까 왜 너만 보면 입술이 바싹바싹 마를까 왜 너만 보면 다리가 비틀비틀 거릴까 나 아무래도 너에게 빠졌나봐 니 곁에만 있으면 가슴이 마구 떨려 오는 걸 아무리 태연한 척 하려해 봐도 안절 부절인 걸 나를 아는 친구들 이상한 눈초리로 나를 봐 한번도 여자 앞에 이런 내모습 본적 없으니까 어쩌다 너와 눈빛이라도 마주칠때면 난 쑥스러워 피해 버렸고 네 향기로운 머리결 스칠때면 어쩔줄 몰랐지 이렇게 달라질 수 있을까 완전히 다른 사람처럼 하지만 나도 몰라 이런 내 모습 너무 행복한걸 이제야 나의 짝을 만나게 됐어 나 그동안 만났던 사람 진정한 사랑이 아닌듯 이제야 만나게 됐어 나의 진정한 사랑을 그 누가 무슨말을 내게 한다 해도 이제 넌 나의 짝이됐고 이런 우릴 인정하지 않는 다면 의절이야 너무 보고 싶어서 너 없는 아침이 난 싫었지 하지만 요즘엔 괜찮아 꿈에도 너를 만나니까 가끔 너를 못 봐도 이 만큼 참아 낼 수 있는건 이제는 눈 감아도 항상 니모습 볼 수 있으니까 처음엔 나보다는 너를 더 걱정했었지 또 금방 너를 떠날지몰라 그런데 날이 가면 갈수록 왜 그런지 내가 더 심각해 이렇게 달라질 수 있을까 완전히 다른 사람처럼 하지만 나도 몰라 이런 내 모습 너무 행복한걸 이렇게 달라져도 괜찮아 그 누가 어떤말을 해도 언제나 너만 생각하고 너만을 바라보고 싶어 내가 네 마지막이 될것 같아 널 생각하면 입가엔 히죽히죽 미소가 널 생각하면 온몸엔 삐질삐질 땀이나 널 생각하면 세상이 모두 내 것만 같아 널 생각하지 않을께 너를 보고 있을래
19981101	터보	X (The Greatest Love)	male	댄스	4	이승호	윤일상	더 터보 컴퍼니	정말 꿈만 같은 운명 같은 그녀를 발견하게 되었지만 좀처럼 다가갈수 없는 그녀의 도도함에 용기 잃은 내 마음 어떻게든 함께 할 수 없나 고민만 하고 있었던 내가 결국 그녀의 단짝 친구인 너를 선택하게 되었잖아 Oh My Love 굿바이 굿바이 그땐 정말 어쩔 도리가 없었어 사랑하면서도 다가갈 수 없는 못난 용기 때문에 이럴 수 밖에 없는 나의 간절함을 그때 넌 몰랐어 난 결국 그녀의 친구인 널 선택해야만 했으니 정말 꿈만 같았어 그녀 나와 함께 마주 앉아 있다는 것이 아직 너는 내가 사랑인줄 알고 내 곁에 있지만 너무나 안타까웠어 내 앞에 그녈 두고도 사랑을 감춰야만 한다는 것이 차라리 말해버릴까 몇번을 망설였지만 그냥 또 그댈 보내 버리고 말았어 너도 그녀도 내 자신마저도 속여왔었던 또 거짓이었던 내 사랑을 넌 아무 불만없이 끝없이 내 곁을 지켜주었지 궁금했던 그녀 모든 얘길 끝없이 채워주는 너를 내 이기적인 욕심으로 편하게만 대해왔어 Oh My Love 굿바이 굿바이 너와 나 단둘이 만나게 된 그 날 한번도 그런적 없었던 탓인지 왠지 어색했었어 하지만 너는 내게 그녀 올 수 없는 이유를 말했고 오히려 내게 미안하다며 슬픈 미소를 보였지 예전처럼 그날도 너의 얘기속에 모두 그녀에 관한 것 뿐 왠지 그 날 따라 그런 니 모습 날 화나게 한거야 왜 나를 사랑하냐고 아직 날 모르겠냐고 오히려 화를 내는 내게 말했지 이럴수 밖에 없는 건 그녀가 없어진다면 너와 나 이별될까 두려웠었다고 이제 서야 알게 됐어 내가 바랬던 사랑을 내가 원한 사랑보다 더 큰 그녀의 사랑을 숨겨왔던 눈물만큼 더 아픈 그녀의 사랑을 이제 서야 찾게 됐어 내가 기다린 사랑을
19981101	터보	White Love (스키장에서)	male	댄스	0	이승호	주영훈	더 터보 컴퍼니	하늘을 봐 하얗게 눈이 내려와 하얀 함박눈이 나비가 날아다니듯 하얀 눈꽃송이 세상이 온통 하얗게 옷을 갈아입고 있어 널 처음으로 함박눈이 내리던 하얀 스키장에서 우연하게 만났어 그래서 너와 난 눈이오는 이 겨울이 너무나도 특별해서 오 그대보다 눈처럼 맑은 너의 눈과 깨끗한 네 맘이 좋아 이런 내 맘을 모르는 너에게 이런 내 사랑을 말할거야 말을 해야지 항상 변함없을 우리 사랑을 만들거야 Oh my love 하얀 눈꽃처럼 아름답게 꼬마 눈사람 만들어서 우리 이름을 써놓고 혹시 녹아서 없어진대도 널 사랑 할꺼라고 하늘을 봐 하얗게 눈이 내려와 하얀 함박눈이 나비가 날아다니듯 하얀 눈꽃송이 세상이 온통 하얗게 옷을 갈아입고 있어 아름다워 오늘은 말을 해야지 하얀 눈을 보며 눈처럼 깨끗한 사랑 영원할거라고 눈처럼 순수한 사랑 White love oh forever 넌 스킬 너무 너무 잘타 just my best to only be with ya 넘어지고 뒹구는 내 모습이 싫어 Except for skiing I'd do anything for ya 더운 여름 오면 뭐든 자신 있어 UH What's up Gonna show you What's up 한가지만 빼고 수상스킨 더욱 싫어 It be hard to be your lover your lover and no other 꼬마 눈사람 만들어서 우리 이름을 써놓고 혹시 녹아서 없어진대도 널 사랑 할꺼라고 하늘을 봐 하얗게 눈이 내려와 하얀 함박눈이 나비가 날아다니듯 하얀 눈꽃송이 세상이 온통 하얗게 옷을 갈아입고 있어 아름다워 오늘은 말을 해야지 하얀 눈을 보며 눈처럼 깨끗한 사랑 영원할거라고 눈처럼 순수한 사랑 White love oh forever 기억해야해 White love oh forever
19960801	터보	상처	male	댄스	0	한진우	유정연	더 터보 컴퍼니	왠일로 술잔을 계속 비워 너는 취해서 고백했어 저 빨개진 두 볼 사이에 흐르는 눈물을 봤어 옛 남자 친구에게 상처받은 거야 넌 지금 누군가가 필요해 저 넓고 넓은 세상 의지하며 살아갈 진실한 누군가가 필요해 눈물 흘리는 모습 나의 마음 아팠어 아직도 너를 잊지를 못하고 있잖아 한숨 지우는 모습 너무 힘없이 보여 누굴 위해서 그러는지 알 수 없잖아 그 남잘 사랑한 적 없다며 애써 눈물 감춘 너 나의 느낌으로 잊지 못한걸 알아 상처받은 너의 그 마음을 이해할 수 있어 날 위해 지난 일 깨끗이 잊어 세상엔 상대방과 자기 자신까지도 물론 하나같이 속일 수 있는 것과 없는 것들이 있다 바로 눈빛이 그러하다 너의 눈빛이 그렇잖아 내게 사랑을 기대하는 그 눈빛에 솔직한 너의 맘을 내게 기댄 니 모습 왠지 지쳐 보였지 하지만 내가 누구보다 힘이 돼줄게 그 남잘 사랑한 적 없다며 애써 눈물 감춘 너 나의 느낌으로 잊지 못한걸 알아 상처받은 너의 그 마음을 이해할 수 있어 날 위해 지난 일 깨끗이 잊어 이젠 아무 조건도 어떤 이유 과거도 지금 우리에게 필요치 않아 나는 남자로써 모든 것을 널 위해서라면 이해할 수 있어 영원히 널 사랑할거야 그 남잘 사랑한 적 없다며 애써 눈물 감춘 너 나의 느낌으로 잊지 못한걸 알아 상처받은 너의 그 마음을 이해할 수 있어 날 위해 지난 일 깨끗이 잊어
199503	R.ef	이별 공식	male	댄스	4	윤성희	홍재선	팀 엔터테인먼트	이별 장면에선 항상 비가 오지 열대 우림 기후 속에 살고 있나 긴밤 외로움과 가을 또 추억은 왜 늘 붙어다녀 무슨 공식이야 떠난 그 사람을 계속 그리면서 눈물 흐르지만 행복 빌어준대 그런 천사표가 요즘 어디있어 설마 옛날에도 말만 그랬겠지 나는 잘 이해가 안돼 그 방법조차 불만이라고 생각해 사랑을 하고 또 멀어지는 그런 느낌까지 틀에 박혀있는거야 서로 모두 공감할 수 있는 얘기를 할 필요는 없는거라 생각을해 저마다 감정은 다 다른거니까 각자 나름대로 사는거야 햇빛 눈이 부신 날에 이별 해봤니 비오는 날 보다 더 심해 작은 표정까지 숨길 수가 없잖아 흔한 이별 노래들론 표현이 안돼 너를 잃어버린 내 느낌은 그런데 들으면 왜 눈물이 날까 나는 잘 이해가 안돼 그런 방법조차 불만이라고 생각해 사랑을 하고 또 멀어지는 그런 느낌까지 틀에 박혀있는거야 서로 모두 공감할 수 있는 얘기를 할 필요는 없는거라 생각을해 저마다 감정은 다 다른거니까 각자 나름대로 사는거야 햇빛 눈이 부신 날에 이별 해봤니 비오는 날 보다 더 심해 작은 표정까지 숨길 수가 없잖아 흔한 이별 노래들론 표현이 안돼 너를 잃어버린 내 느낌은 그런데 들으면 왜 눈물이 날까 햇빛 눈이 부신 날에 이별 해봤니 비오는 날 보다 더 심해 작은 표정까지 숨길 수가 없잖아 흔한 이별 노래들론 표현이 안돼 너를 잃어버린 내 느낌은 그런데 들으면 왜 눈물이 날까 흔한 이별 노래들론 표현이 안돼 너를 잃어버린 내 느낌은 그런데 들으면 왜 눈물이 날까
199503	R.ef	상심	male	댄스	9	홍재선	홍재선	팀 엔터테인먼트	사랑했던 나의 마음속에 작은꿈 하나만을 남겨두고 너무쉽게 나를 떠나버린 너를 이제는 이해하려해 두번 다시 난 그 누구도 사랑 할 수는 없을거야 익숙해져가는 슬픔속에 갇혀버린 내 모습 언젠가는 다시 볼 수 있겠지 슬픔속에 우리 지난 추억이 지워지기전에 너를 기다린다는 그 어떤 약속의 말도 내마음을 위로하기엔 너무 힘겨운 나날들 사랑했던 나의 마음속에 작은꿈 하나만을 남겨두고 너무쉽게 나를 떠나버린 너를 이제는 이해하려해 두번 다시 난 그 누구도 사랑 할 수는 없을거야 익숙해져가는 슬픔속에 갇혀버린 내 모습 널 이대로 보내야만 하는지 아무 말도 없는 바닷가에서 잊으려하지만 나의 하얗던 꿈에 그려진 수많은 너를 숨이 멈춰 생이 끝날때까지 내맘에 영원히 사랑했던 나의 마음속에 작은꿈 하나만을 남겨두고 너무쉽게 나를 떠나버린 너를 이제는 이해하려해 두번 다시 난 그 누구도 사랑 할 수는 없을거야 익숙해져가는 슬픔속에 갇혀버린 내 모습 사랑했던 나의 마음속에 작은꿈 하나만을 남겨두고 너무쉽게 나를 떠나버린 너를 이제는 이해하려해 두번 다시 난 그 누구도 사랑 할 수는 없을거야 익숙해져가는 슬픔속에 갇혀버린 내 모습
199503	R.ef	고요속의 외침	male	댄스	3	홍재선	홍재선	팀 엔터테인먼트	더 이상 나에게 너만을 강요하지는 말아줘 서둘러 가야할 이별에 눈물은 장애가 될뿐야 때로는 적당히 자신을 속이며 만나왔지만 솔직히 이제는 너를 떠나겠어 떠나겠어 내곁에 맴도는 약속된 슬픔은 숙제로 남겨버리고서 또 다른 만남에 충실하려는 외침 그 외침은 내 맘속에 고요함을 깨뜨리고 널 두고 난 떠나네 운명처럼 받아들인 헤어짐이 눈물로 그래 쉬운일이 아니란걸 알아 너를 떠난다는 그런 사실조차 나는 도저히 믿어지지 않겠지만 잘못된 만남이 힘들었지 어느 누구도 나만큼 너를 사랑할 수 없을거라 말을 했었지만 지금은 달라 모든게 변했어 어느 순간부터 내곁에 맴도는 약속된 슬픔은 숙제로 남겨버리고서 또 다른 만남에 충실하려는 외침 그 외침은 내 맘속에 고요함을 깨뜨리고 널 두고 난 떠나네 운명처럼 받아들인 헤어짐이 눈물로 내 맘속에 고요함을 깨뜨리고 널 두고 난 떠나네 운명처럼 받아들인 헤어짐이 눈물로 내 맘속에 고요함을 깨뜨리고 널 두고 난 떠나네 운명처럼 받아들인 헤어짐이 눈물로 흐르는 눈물로
199604	R.ef	찬란한 사랑 (상심II)	male	댄스	4	홍재선	홍재선	팀 엔터테인먼트	너에게 아무런 도움이 되지 못했어 내가 내 불행마저 감당할 수 없는데 그냥 너를 좋아한 시작부터가 잘못이었다고 후회하고 있을 뿐이야 그래서 떠나는거야 잠시 먼 여행을 떠나 너에게 돌아오고 싶은 내 의지마저 억누르면서 그냥 널 잊어보는거야 한참 후 네가 날 잊을때 쯤에 난 너의 등뒤에 편지를 쓰겠지 부칠수도 읽을수도 없는 눈물로쓴 편지들을 먼 훗날 내 죽음 같은 사랑을 느꼈을 때 내이름을 불러줘 얼마 살지 못할 내 기억의 생명을 다시 살릴 수 있게  수북한 나의 그리움들 우 담을 수 없게된 작은 마음을 탓하지 마라 널 떠날 수 밖에 없는 내 마음 날 보내 주겠니 너하나 만으로 아름다웠던 수 많은 기억 속으로 가서 날 찾아와도 널 껴안아 줄 수 없어 난 힘이 없어 슬픔보다도 더 깊은 추억이 있어 너에게 다시 만날 약속이 없어도 언제나 눈물은 짓지마 한번 더 사랑이란 이 쓴약에 빠져들잖아 하지만 하고 싶다면 다 이룰 수 없는 사랑에 너는 쓰러지지 않도록 찬란한 사랑에 눈이 멀어야 하지  뭘 그렇게 생각하는 거니 나의 불행마저 사랑할수 있다는 것은 나의 짐이 무거워 지는거야 생각해봐 추억은 길들여진 환상일 뿐 현실속에 나를 이해하고 이젠 멀리 멀리 떠나줘  슬픔보다도 더 깊은 추억이 있어 너에게 다시 만날 약속이 없어도 언제나 눈물은 짓지마 한번 더 사랑이란 이 쓴약에 빠져들잖아 하지만 하고 싶다면 다 이룰 수 없는 사랑에 너는 쓰러지지 않도록 찬란한 사랑에 눈이 멀어야 하지 너는 쓰러지지 않도록 찬란한 사랑에 눈이 멀어야 하지
19980501	R.ef	귀머거리 하늘	male	댄스	18	이승호	윤일상	팀 엔터테인먼트	그토록 사랑한 그녀가 떠난 후 하늘은 그녈 내게 보여주곤 해 너무나 예쁜 그 모습 예전의 목소리까지 항상 원할때면 만날 수 있어 너무나 멀어서 만질 수 없으니 안개와 함께라도 내려오라고 햇살에 사라질 안개 너무나 짧은 것 같아 저기 산에 닿은 구름이라도 하늘아 들리지 않니 간절한 내 기도소리 모습만 보이지 말고 한 번만 안을순 없는지 하늘아 제발 도와줘 그녀가 올 수 없다면 나라도 그녀에게 갈 수 있도록 먼하늘 네 모습 바라만 보다가 가슴이 메어와서 눈을 감았어 여전한 너의 목소리 더이상 들을수 없게 나의 눈물들이 내 귀를 채워 들리지 않는가봐 그토록 너의 모습 보여주던 하늘이 내얘긴 들리지 않는가봐 널 보내달라 그렇게 소리 쳤지만 발 밑에 떠있는 안개는 너에게 못 가게 길마저 가려 버렸어 니 목소리 들리지 않게 내 귀속에 눈물만 채우고 있어 비라도 내리면 하늘을 가려서 니 모습 볼수 없을것만 같았지 하지만 비에 젖어도 씻을수 없는게 있어 너와 함께 했던 빗속의 추억 하늘아 들리지 않니 간절한 내 기도 소리 그녀를 데려갔으면 추억도 가져갈 순 없니 하늘아 제발 도와줘 나에게 남은 사랑도 모두다 그녀에게 보낼 수 있게
1997	R.ef	심연(深淵)	male	댄스	9	3534	홍재선	팀 엔터테인먼트	너의 기억 깨져버려 너의 기억 지나가버려 나의 기억 기억에서 말이야 지워져 버리라는 말이야 내가 하고 싶은 말이야 하지만 그렇게 마음대로 안되는 이유는 뭐야 너야 바로 너야 Ah! 뭔데 니가뭔데 날 이리도 혼란스럽게 만들어 버리는데 내가 널 포기할순 없는건데 그런건데 너 나쁜-- 야 넌 정말 안되겠다 널 이해 못하겠다 난 너를 끝까지 잊을 수는 없을것 같다 하지만 한번만 볼수있게만 된다면 그렇게만 된다면 난 너를 볼수는 있지만 너를 그대로 보내야만 된다는 그런 생각에 너를 놓아버릴 수 밖에 없-어 난 네맘을 바꿀 자신이 없어 나아안 이제야 나를 알겠어 BABY 사랑한 너의 모습 떠났고 말없이 두뺨에는 눈물이 너없이 살수 없다 느꼈어 이제 난 어떻해야 해 가슴이 아파 견딜수 없어 눈감고 너의 이름 불러봤지만 이렇게 가슴속이 메어와 울어도 넌 돌아오겠니  with all do repect we are back again bustin out with more rhyme than you expect without pain(pain) you can't gain(gain) and everything(thing) goes down the drain 내겐 너 하나밖에 없었는데 쉽게 널 놓치고 싶지 않았는데 내곁을 훌쩍 떠나버린 넌 내게 심적 부담을 줬어 그걸 알아 너는 몰라 너를 사랑한 내맘의 크기를 너는 몰라 만약 네가 알았다면 너는 나를 떠나지도 않았을 테니까 사랑한 너의 모습 떠났고 말없이 두뺨에는 눈물이 너없이 살수 없다 느꼈어 이제 난 어떻해야 해 가슴이 아파 견딜수 없어 눈감고 너의 이름 불러봤지만 이렇게 가슴속이 메어와 울어도 넌 돌아오겠니 너무 힘들어 너없이 살아가기란 너없이 아무것도 가진것도 없이 살아가기란 너의 맘은 편한지 날 두고 가버린 네가 그렇게 가고나면 모두 잊을수는 있는지 난 그렇체 못한체 미련을 버리지 못한채 이렇게 네게 벗어나지 못한채 너만을 생각을 하고 있을 뿐인데 그래 어서 나를 불러봐 내가 필요하다고 어서 불러봐 내겐 네가 필요한데 네겐 내가 불필요한지 왜그런지 그 이유를 내게 어서 말해봐 말할 필요조차 없는지 말하고 싶지 않은지 네 입이 떨어지질 않는지 대체 뭔지 내 마음을 너는 아는지 ah- ah- 떠나면 나는 어떻해야 해
199604	R.ef	마음속을 걸어가	male	댄스	36	홍재선	홍재선	팀 엔터테인먼트	넌 지금 어딨는지 난 중요치 않아 누구와 함께 있는것이 중요해 나 아닌 다른 사람을 알고 만나고 있는 것은 아닐까 이렇게 헤어진 우리 지금 모습이 먼 훗날 빛바랜 흔적속에서 천천히 살아날 추억을 벌써 느끼고 있는거야 널 잊어가는 방법까지는 나를 울리지 않아 다만 자꾸 떠오르는 너의 얼굴은 지울수가 없어 한다발 추억 속에 너는 오랫동안 나를 뭉클하게 하지만 어울리지 않는 헤어짐이 나를 슬픔속에 머물게 했어 되돌아가고 싶은 길목에서 너의 마음속을 모두 걸어가네 너 하나만을 위한다면서  떠나버린 나의 반쪽 찾아가고파 어디에서 무슨 생각을 하고 살고 있을까 알 수 없는 너의 맘 속 산책한다면 난 할 수 있어 니가 원하는건 무엇이든지 널 잊어가는 방법까지는 나를 울리지 않아 다만 자꾸 떠오르는 너의 얼굴은 지울수가 없어 한다발 추억 속에 너는 오랫동안 나를 뭉클하게 하지만 어울리지 않는 헤어짐이 나를 슬픔속에 머물게 했어 되돌아 가고 싶은 길목에서 너의 마음 속을 모두 걸어가네 너 하나만을 위한다면서 되돌아 가고 싶은 길목에서 너의 마음 속을 모두 걸어가네 너 하나만을 위한다면서 너 하나만을 위한다면서 너 하나만을 위한다면서
199604	R.ef	Jazz	male	발라드	0	홍재선	홍재선	팀 엔터테인먼트	둘이서 함께 꾸는 꿈 음악도 표현 못했던 그 누구도 알 수 없는 상처 담배를 피워보다 희미한 연기속에 그려진 기억의 조각들 속으로 나의 눈물어린 콧노래 재즈밴드속으로 섞여 희미해져갈때 또 난 깊은 시름속으로 스며들어 갈까봐 애써 웃어보아도 공허만 커졌나 돌아봐 내 자신만을 둘이서 함께 꾸었던 꿈들을 버리고  빗속을 함께 걸었지 음악도 필요없었어 이렇게 꿈속에 머문 상처 담배를 피워보다 희미한 연기속에 그려진 기억의 조각들 속으로 나의 눈물어린 콧노래 재즈밴드 속으로 섞여 희미해져 갈때 또 난 깊은 시름 속으로 스며들어 갈까봐 애써 웃어보아도 공허만 커졌나 돌아봐 내 자신만을 둘이서 함께 꾸었던 꿈들을 버리고
19980501	R.ef	Never Ending Story	male	댄스	8	이승호	윤일상	팀 엔터테인먼트	여기저기 하루종일 너를 찾아 헤매어 봐도 니 모습 간데없고 추억들만 나를 반겼어 이렇게 언제까지 견딜지는 모르겠지만 자꾸 무거워만 가는 나의 힘든 발걸음 이제는 모든걸 끝내고 싶어 찾을 수 없는 널 찾는 헤매임 막연한 기다림,끝없는 방황을 이제는 지쳤어 끝내 버릴꺼야 너없는 허전함 이젠 괜찮아 모든게 조금씩 익숙해진걸 꿈 속의 니 모습 이제는 더 이상 눈물이 되지는 않을 테니까 비오는 거리도 슬프지 않은 건 추억도 이제 날 떠나나봐 널 향한 그리움도 희미해져 이젠 널 잊을 수 있어 이렇게 사랑은 끝나는 가봐 기억도 추억도 지워지나봐 내 곁에 외로움 그 속에서도 너는 조금씩 흐려지니까  빨리 끝나라 끝나라 끝나버려 너의 모든걸 수월하게 잊고 싶어 널 만나지 않았던 그때로 돌아가 또 다른 사랑도 하고싶어 얼마나 오래 걸릴까 얼마나 힘이 들어야되나 아마 그렇게 쉽진 않을꺼야 시간이 흘러도 그리움은 더하니까 너 아닌 다른걸 채우고 싶어 니 모습 이젠 다 잊었으니까 한번쯤 또 다른 사랑도 꿈꿨어 하지만 거기엔 다시 또 니모습 아직도 미련이 남았었나봐 누구를 만나도 편하지 않아 왜 자꾸 너 하고 비교를 하는지 아무도 널 대신 할 순 없었어 선명한 니 눈빛 모두 다 지워도 차마 나 잊을 수 없는 것은 네 이름 만으로도 눈물이 될 이루지 못한 내 사랑 이대로 사랑은 계속되나봐 혼자도 사랑은 할 수 있나봐 예전의 두려움 이제는 없어 다시 또 이별 없을 테니까 이대로 사랑은 계속 되나봐 혼자도 사랑은 할 수 있나봐 예전의 두려움 이제는 없어 다시 또 이별 없을테니까
19960901	R.ef	가을의 기억 (Memories In Fall)	male	댄스	0	강은경	이용민	팀 엔터테인먼트	아름다운 그녀 노을빛 사이로 나의 눈에 들어오고 있어 그 모습이 너무나도 어울리던 그녀 콜라같던 여자 믿을수도 없는 우리만의 썸씽 이뤄졌던거야 언제까지라도 추억되어 남을 우리만의 꿈 아무런 약속하나도 없이 긴 아쉬움속에 돌아왔지만 또 다시 만날꺼라 기대해 그저 서로 멀리에 있을뿐 기억해줘 나의 모습을 우리가 함께 나눈 달콤했던 밤들도 다시와줘 부디 나의 곁으로 여기서 기다릴께 그때까지 혼자이길 바래 다시 널 만나는날 함께 할 수 있게 잊지말아줘 가을날에 새긴 사랑  친구들은 내게 코웃음을 치며 잊으라고 잊으라고 했지 그런 여자 얼마든지 옆에 둘수 있는 일회용이라고 너희들은 몰라 우리만의 느낌 왠지 다른거야 운명처럼 우린 다시 만날꺼라 난 믿고있어 지금쯤 아무일이 없는듯 다른 시간속에 넌 살지도 몰라 하지만 어느순간 떠올라 너도 나를 그리워했으면 기억해줘 나의 모습을 우리가 함께 나눈 달콤했던 밤들도 다시와줘 부디 나의 곁으로 여기서 기다릴께 그때까지 혼자이길 바래 다시 널 만나는날 함께 할 수 있게 잊지말아줘 가을날에 새긴 사랑
